GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1181512,2019-11-06 12:05:35:393,-2.258,1.0211,9.7153,-0.0012,0.0382,9.8065,-0.0228,0.1237,-0.1567,-29.19,-36.06,3.06,269.35,-85.12,179.49
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1181611,2019-11-06 12:05:35:492,-2.5852,-0.3908,9.8456,0.0163,0.0122,9.8066,0.0215,0.3419,-0.043,-29.56,-36.37,1.88,268.75,-84.99,-179.04
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1181712,2019-11-06 12:05:35:593,-3.3709,3.7497,9.0434,-0.0095,0.0585,9.8064,0.1094,-0.2198,0.1524,-29.37,-37.25,1.75,270.97,-85.09,-176.7
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1181812,2019-11-06 12:05:35:693,-3.9293,0.2972,9.2928,-0.0276,0.041,9.8064,-0.1114,0.0819,0.0024,-28.94,-37.62,0.63,266.69,-85.21,-179.01
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1181912,2019-11-06 12:05:35:793,-1.1522,4.635,8.566,0.0161,0.0015,9.8066,0.1823,-0.3462,0.4488,-28.06,-37.12,1.44,266.36,-85.12,-179.24
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1182012,2019-11-06 12:05:35:893,-3.8691,-3.5402,11.2403,-0.0248,0.0676,9.8063,0.0334,-0.1725,-0.1052,-28.81,-36.94,1.63,267.87,-85.11,-179.84
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1182112,2019-11-06 12:05:35:993,-4.5359,2.9772,8.4382,0.018,-0.0231,9.8066,-0.1859,-0.3224,0.2439,-28.62,-37.62,1.06,267.34,-84.62,-177.57
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1182212,2019-11-06 12:05:36:093,-3.2043,-3.4017,10.5169,0.0156,0.0527,9.8065,0.2012,-0.0651,0.1327,-28.69,-37.19,1.31,263.8,-84.73,178.52
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1182312,2019-11-06 12:05:36:193,-6.2628,2.435,7.6067,-0.0038,0.0421,9.8065,0.1956,-0.2796,0.0721,-28.06,-37.69,0.75,267.69,-85.1,-177.7
52.895805,-1.77048,137.37,17.26,4,41.66,20 / 22,1182412,2019-11-06 12:05:36:293,-3.4408,-3.2717,8.5617,-0.0189,0.008,9.8065,-0.0691,-0.3303,0.1705,-29,-37.06,1.5,269.34,-84.99,-178.2
