GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.965443,-1.756931,218.67,19.37,6,19.64,24 / 26,1597912,2019-11-06 12:12:31:793,1.9977,-2.0321,10.1528,-0.0055,0.0009,9.8066,-0.0592,0.2077,-0.134,-6,-42.56,-15.31,189.8,-87.28,169.22
52.965443,-1.756931,218.67,19.37,6,19.64,24 / 26,1598011,2019-11-06 12:12:31:892,0.6589,-0.1889,9.7499,-0.0048,-0.0088,9.8066,-0.0819,0.1465,-0.1585,-5.56,-42.62,-15.19,190.33,-87.29,169.81
52.965443,-1.756931,218.67,19.37,6,19.64,24 / 26,1598112,2019-11-06 12:12:31:993,1.9133,-0.0471,9.9817,-0.0208,0.0014,9.8066,-0.0668,0.0803,-0.0345,-6.5,-42.31,-15.06,190.08,-87.37,169.47
52.965443,-1.756931,218.67,19.37,6,19.64,24 / 26,1598212,2019-11-06 12:12:32:093,-0.0366,0.3946,9.4983,0.0121,-0.0158,9.8066,-0.0499,0.0716,-0.0292,-6.75,-42.75,-15.81,195.42,-87.35,173.5
52.965443,-1.756931,218.67,19.37,6,19.64,24 / 26,1598312,2019-11-06 12:12:32:193,1.5588,-1.9379,9.5898,-0.007,0.0056,9.8066,-0.0228,-0.0488,0.0757,-7.12,-42.62,-15.19,196.36,-87.25,173.33
52.965443,-1.756931,218.67,19.37,6,19.64,24 / 26,1598412,2019-11-06 12:12:32:293,-0.6362,1.588,9.3749,0.0179,-0.0095,9.8065,0.011,0.0297,-0.0065,-6.5,-42.37,-14.69,195.78,-87.18,175.96
52.965443,-1.756931,218.67,19.37,6,19.64,22 / 24,1598512,2019-11-06 12:12:32:393,1.5452,-0.583,9.7164,-0.0229,0.0006,9.8066,-0.002,-0.1239,-0.0032,-6.06,-42.81,-14.75,194.55,-87.18,174.62
52.965443,-1.756931,218.67,19.37,6,19.64,22 / 24,1598611,2019-11-06 12:12:32:492,-0.1759,0.89,9.8439,0.0106,-0.0091,9.8066,-0.0151,-0.0923,0.0543,-6.69,-41.94,-14.69,198.05,-87.26,175.16
52.965443,-1.756931,218.67,19.37,6,19.64,22 / 24,1598712,2019-11-06 12:12:32:593,1.9456,-0.5099,10.2579,-0.0067,0.0113,9.8066,0.0282,-0.2512,0.0863,-6.62,-42.12,-15.06,196.45,-87.26,173.39
52.965443,-1.756931,218.67,19.37,6,19.64,22 / 24,1598812,2019-11-06 12:12:32:693,1.6737,-1.3062,10.3996,0.0236,-0.0015,9.8066,0.0279,-0.29,0.1052,-7.25,-41.87,-14.62,197.75,-87.13,174.93
