GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.7604,-1.679327,118.64,7.44,8,319.84,20 / 23,2683922,2019-11-06 11:26:31:265,-0.7051,-3.3675,9.1395,0.0002,-0.0139,9.8065,-0.1068,0.2033,-0.1724,-3.56,-36.75,-1.56,174.79,-81.21,104.83
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684020,2019-11-06 11:26:31:363,-0.5147,-0.6964,9.7976,-0.0366,-0.008,9.8066,0.0057,0.2644,-0.0492,-2.94,-36.81,-1.56,174.79,-81.21,104.83
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684119,2019-11-06 11:26:31:462,-2.588,-0.4131,9.6361,-0.0636,-0.0004,9.8064,-0.0753,-0.1448,0.1564,-3.44,-36.5,-0.62,177.8,-81.18,102.42
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684220,2019-11-06 11:26:31:563,-1.8539,-2.6064,10.0556,-0.0658,-0.0273,9.8064,0.0249,-0.2293,0.0062,-4.25,-35.75,-1.31,178.18,-81.31,99.83
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684320,2019-11-06 11:26:31:663,-1.424,-3.7328,10.3426,-0.027,0.0532,9.8064,0.0342,-0.0474,0.0744,-4.12,-35.75,-1.62,178.18,-81.31,99.83
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684420,2019-11-06 11:26:31:763,-0.5185,-1.4524,9.2009,0.0161,-0.0108,9.8065,0.0207,0.0578,-0.1124,-5,-36.12,-1.31,178.84,-80.99,98.89
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684519,2019-11-06 11:26:31:862,-1.9153,0.2706,9.2805,0.0244,-0.0185,9.8066,-0.1406,0.2538,-0.0784,-5,-36.19,-1.31,179.55,-81.15,100.37
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684620,2019-11-06 11:26:31:963,-1.6844,0.2751,8.5046,0.0481,-0.0186,9.8064,0.1589,-0.192,0.0817,-5,-36.37,-1.06,180.44,-81.26,102.21
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684720,2019-11-06 11:26:32:063,-4.6777,-2.1169,7.709,0,-0.019,9.8066,-0.0732,-0.2497,0.2487,-5.06,-36.44,-0.94,180.44,-81.26,102.21
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684820,2019-11-06 11:26:32:163,-0.4208,-12.0548,10.5339,-0.0754,-0.0153,9.8063,-0.1264,0.0322,0.261,-5.69,-36.87,-0.56,181.81,-81.71,102.83
52.760456,-1.679398,118.13,5.22,6,319.47,20 / 23,2684920,2019-11-06 11:26:32:263,-2.1257,-4.4633,9.4337,-0.0444,0.0341,9.8065,0.1729,0.4696,-0.3015,-5.5,-37.06,-1.87,173.2,-81.96,98.54
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685020,2019-11-06 11:26:32:363,-3.1103,0.5794,8.5015,-0.0378,0.0397,9.8064,-0.1573,-0.0345,0.1147,-5.12,-36.37,-2.25,173.2,-81.96,98.54
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685120,2019-11-06 11:26:32:463,-1.687,-3.7883,9.2882,-0.0251,0.0947,9.8061,0.0987,0.1549,-0.253,-5.25,-36.62,-1,173.74,-81.67,99.37
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685220,2019-11-06 11:26:32:563,-0.6266,-6.568,8.426,0.0341,-0.0682,9.8063,0.0593,-0.6014,0.4045,-5.81,-36.44,-1.06,180.03,-80.77,99.53
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685320,2019-11-06 11:26:32:663,-4.1865,2.1924,9.7547,0.0638,-0.1788,9.8047,0.2845,-0.4073,0.2252,-5.75,-35.87,-0.87,181.47,-81.81,102.15
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685420,2019-11-06 11:26:32:763,-0.234,-0.6181,9.8771,0.1568,-0.1593,9.804,0.0774,0.3041,-0.1984,-6.25,-37,0.13,181.47,-81.81,102.15
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685520,2019-11-06 11:26:32:863,-0.5435,-3.639,8.451,-0.0225,0.089,9.8062,-0.2878,1.0739,-0.5438,-5.75,-36.69,-0.37,191.53,-82.45,110.76
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685620,2019-11-06 11:26:32:963,0.1849,-7.5295,8.5654,-0.049,0.1657,9.8051,0.023,0.407,-0.4145,-6.19,-36.69,-0.19,189.25,-81.55,107.53
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685720,2019-11-06 11:26:33:063,0.1859,0.8418,9.2484,-0.0214,0.0694,9.8064,0.0855,-0.7003,0.3065,-5.62,-36.81,-1.06,189.25,-81.55,107.53
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685820,2019-11-06 11:26:33:163,-4.0573,3.3102,8.8725,0.0217,-0.042,9.8065,0.188,-0.3647,0.2222,-5.06,-35.94,-0.87,182.41,-81.17,106.3
52.760494,-1.679452,117.76,4.54,6,320.21,20 / 23,2685920,2019-11-06 11:26:33:263,-0.7737,0.1512,9.5647,0.0178,-0.0676,9.8064,-0.1063,0.1636,-0.1109,-5.62,-36,-0.81,184.13,-81.56,107.13
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686020,2019-11-06 11:26:33:363,0.806,-5.599,9.1331,-0.048,0.0172,9.8064,-0.0342,0.4878,-0.2417,-4.87,-36.12,-1.06,184.13,-81.56,107.13
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686120,2019-11-06 11:26:33:463,0.4886,-5.4918,8.9947,-0.0098,-0.0717,9.8064,0.0332,-0.0786,0.0986,-5.81,-36.75,-1.37,181.91,-81.47,105.19
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686220,2019-11-06 11:26:33:563,-0.8244,-1.2089,9.6201,0.0084,0.0342,9.8065,0.0772,-0.2821,0.053,-5.87,-36.94,-1.25,183.14,-81.73,105.32
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686320,2019-11-06 11:26:33:663,-0.465,1.2332,10.0698,0.0048,0.0364,9.8065,-0.0002,-0.137,0.0873,-5.31,-36.5,-1,182.05,-81.33,105.51
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686420,2019-11-06 11:26:33:763,-1.739,-0.3793,10.0081,0.0007,0.054,9.8064,0.0567,0.1506,-0.1485,-4.56,-36.19,-0.81,182.05,-81.33,105.51
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686520,2019-11-06 11:26:33:863,0.2351,-2.5928,10.4209,-0.0063,-0.0023,9.8066,-0.0799,0.1249,-0.017,-4.81,-36.12,-1.75,182.09,-80.88,105.72
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686621,2019-11-06 11:26:33:964,-0.3901,-2.1036,9.624,-0.0107,-0.0093,9.8066,-0.0016,-0.1296,0.0784,-4.94,-37,-2,176.58,-80.91,104.71
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686720,2019-11-06 11:26:34:063,0.2116,-1.478,9.9634,0.0013,-0.0291,9.8065,0.0564,-0.165,0.1262,-4.81,-37.12,-1.87,176.58,-80.91,104.71
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686820,2019-11-06 11:26:34:163,0.181,-0.3419,9.8549,0,-0.0151,9.8065,0.0096,-0.0423,0.0323,-5.12,-36.62,-2.19,174.77,-81.08,104.69
52.760532,-1.679493,117.74,4.18,6,320.49,20 / 24,2686920,2019-11-06 11:26:34:263,0.4061,-1.1899,9.6867,-0.0093,0.0149,9.8065,0.0083,0.1639,-0.1392,-4.56,-36.81,-1.81,176.51,-81.18,104.67
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687020,2019-11-06 11:26:34:363,0.5584,-2.1044,9.2596,-0.0055,0.0329,9.8066,0.0391,0.1211,-0.0682,-5,-36.62,-1.56,176.48,-80.98,104.54
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687120,2019-11-06 11:26:34:463,-0.7628,-1.3494,9.6471,-0.0004,0.0291,9.8066,-0.0194,-0.0237,-0.02,-5,-36.5,-1.19,176.48,-80.98,104.54
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687220,2019-11-06 11:26:34:563,0.2208,-0.8165,9.9132,0.0038,0.0143,9.8066,0.0483,-0.0837,0.1114,-4.62,-37.31,-1.06,181.6,-80.9,104.72
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687320,2019-11-06 11:26:34:663,1.3234,-1.2907,9.4467,-0.0307,-0.0259,9.8065,-0.0303,-0.1022,0.066,-4.5,-36.19,-1.19,179.81,-81.05,103.59
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687420,2019-11-06 11:26:34:763,1.3541,-2.1815,9.1255,-0.0311,-0.0169,9.8065,-0.0362,0.0326,-0.0393,-4.62,-36.19,-0.62,179.81,-81.05,103.59
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687520,2019-11-06 11:26:34:863,0.0313,-2.1022,9.9341,-0.0281,0.0056,9.8066,-0.0489,0.1909,-0.1888,-4.87,-37,-1,180.53,-81.15,102.41
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687621,2019-11-06 11:26:34:964,-0.3949,-1.6925,10.0109,-0.0379,0.0258,9.8065,-0.0329,0.0926,-0.0413,-3.69,-36.75,-1.44,178.52,-81.02,100.51
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687720,2019-11-06 11:26:35:063,-0.9833,-0.3602,10.1611,-0.0737,0.0803,9.806,0.0278,-0.0907,0.0708,-4.12,-36.37,-1.62,171.96,-80.53,97.97
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687819,2019-11-06 11:26:35:162,0.4236,-1.5495,9.3124,-0.0124,0.003,9.8066,-0.0204,-0.0427,-0.0124,-3.81,-36.37,-1.94,171.96,-80.53,97.97
52.76056,-1.679527,117.71,3.92,6,320.49,21 / 23,2687920,2019-11-06 11:26:35:263,0.2159,-3.1231,9.7674,0.0091,0.0121,9.8065,-0.006,0.0854,-0.0728,-4.25,-36.06,-2.12,171.77,-80.47,97.45
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688020,2019-11-06 11:26:35:363,0.4744,-0.9894,9.7807,-0.0029,0.0247,9.8065,-0.0191,0.2267,-0.1332,-3.44,-35.62,-2.31,170.31,-80.28,97.65
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688120,2019-11-06 11:26:35:463,0.5253,-3.2162,9.4403,0.0028,0.046,9.8065,-0.0055,-0.0965,0.0732,-3.5,-35.75,-1.94,170.31,-80.28,97.65
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688220,2019-11-06 11:26:35:563,0.5376,-0.055,9.7631,-0.0026,0.0347,9.8065,0.0403,-0.175,0.0778,-3.5,-35.31,-1.5,170.77,-79.8,98.13
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688320,2019-11-06 11:26:35:663,0.2599,2.118,9.6851,-0.0065,0.016,9.8066,-0.0279,-0.0256,0.0316,-3.06,-35.5,-2.06,170.61,-79.7,98
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688420,2019-11-06 11:26:35:763,-1.3846,0.4416,10.4349,-0.0353,-0.0141,9.8065,-0.0309,0.1513,0.0304,-2.75,-35.94,-1.87,170.61,-79.7,98
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688520,2019-11-06 11:26:35:863,-0.3906,-1.3941,9.2031,-0.0407,-0.0302,9.8064,-0.0602,0.2147,-0.0234,-2.31,-34.87,-1.81,170.33,-79.75,96.78
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688620,2019-11-06 11:26:35:963,1.2707,-0.379,9.41,-0.0267,-0.0083,9.8066,-0.1062,0.0625,-0.0133,-3.25,-34.69,-1.56,169.52,-79.88,95.28
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688720,2019-11-06 11:26:36:063,1.0148,0.8332,9.9611,-0.1218,-0.0358,9.8058,-0.0837,-0.0406,0.0829,-2.62,-34.94,-1.5,174.07,-79.93,91.06
52.760597,-1.679567,117.39,4.5,6,321,21 / 22,2688820,2019-11-06 11:26:36:163,0.4256,-0.005,10.3466,-0.0937,-0.0273,9.8061,-0.1184,-0.0547,0.0868,-2.31,-34.75,-1.69,174.07,-79.93,91.06
