GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293310,2020-01-08 11:43:59:984,2.1311,-1.2336,10.7365,0.0412,-0.0107,9.8065,0.1151,0.3872,-0.3853,2.69,-33.37,24.94,38.44,-82.24,-155
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293411,2020-01-08 11:44:00:085,-2.3611,-1.4869,9.8826,0.0404,-0.0455,9.8064,-0.1452,0.0143,-0.0908,2.63,-33.12,24.94,36.14,-82.36,-156.86
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293511,2020-01-08 11:44:00:185,-0.6974,-0.2799,8.6478,0.016,0.046,9.8065,-0.0948,0.2649,-0.0289,2.75,-33.75,25.06,36.96,-82.31,-156.39
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293611,2020-01-08 11:44:00:285,-0.2336,-0.4261,8.7795,0.0153,0.0039,9.8066,-0.2157,-0.0324,0.0542,3,-33.56,25.06,35.79,-82.47,-157.25
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293711,2020-01-08 11:44:00:385,0.2293,-0.4335,9.3232,-0.0026,0.0573,9.8064,-0.1502,0.0841,0.0524,2.25,-33.44,25.19,33.7,-82.61,-156.5
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293811,2020-01-08 11:44:00:485,2.049,-1.8197,9.7896,0.0127,0.027,9.8065,0.0306,-0.3459,0.1873,3,-33.75,25.13,34.94,-82.64,-157.83
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5293910,2020-01-08 11:44:00:584,0.9898,-1.2489,9.9217,-0.0408,-0.0042,9.8065,-0.0521,-0.2654,0.1419,2.38,-33.37,24.38,30.97,-82.65,-159.19
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5294010,2020-01-08 11:44:00:684,2.8558,-1.1546,10.1814,-0.0243,-0.0034,9.8065,-0.0204,-0.1899,0.1616,2.75,-33.62,24.88,33.26,-82.56,-159.32
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5294110,2020-01-08 11:44:00:784,-0.4518,1.8852,10.245,-0.0331,-0.0248,9.8065,0.0352,-0.132,0.1403,2.31,-33.69,25.5,28.45,-82.65,-160.71
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 20,5294210,2020-01-08 11:44:00:884,2.2809,-0.9294,9.7263,-0.0071,0.0036,9.8066,-0.0334,-0.1258,0.1913,2.63,-33.75,25.69,30.91,-82.45,-160.93
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294311,2020-01-08 11:44:00:985,-0.1868,-1.4695,9.9226,-0.0034,-0.0005,9.8066,-0.0077,-0.066,-0.0987,2.25,-33.44,26,28.61,-82.47,-160.56
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294410,2020-01-08 11:44:01:084,0.8172,0.4606,8.8386,0.0039,-0.0155,9.8066,-0.0618,0.0204,-0.019,2.88,-33.44,25.75,31.19,-82.48,-160.52
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294511,2020-01-08 11:44:01:185,-0.4257,0.0923,10.6777,0.0064,0.0048,9.8066,0.1094,-0.0642,0.0456,3.31,-32.62,26,30.83,-82.63,-160.73
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294612,2020-01-08 11:44:01:286,1.856,1.5177,8.4497,-0.0048,-0.006,9.8065,0.2013,-0.0393,0.0615,3.13,-33,25.25,30.33,-82.72,-161.54
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294711,2020-01-08 11:44:01:385,0.671,-0.3804,10.8315,-0.0087,-0.0441,9.8065,0.0648,-0.0047,-0.0598,3.06,-32.94,25.19,29.45,-82.75,-162.26
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294811,2020-01-08 11:44:01:485,0.9503,0.4264,9.5843,-0.0171,0.0008,9.8066,-0.0113,0.0408,-0.2077,2.94,-33.31,25.44,31.31,-82.8,-160.64
52.024853,-0.733924,129.85,14.46,3,239.69,17 / 21,5294910,2020-01-08 11:44:01:584,-1.51,1.5807,9.3687,-0.012,-0.0156,9.8066,0.0528,0.0034,0.2276,3.25,-33.44,25.63,30.88,-82.94,-160.47
