GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,914616,2019-11-06 12:57:36:324,2.0434,-0.6598,9.6258,0.0177,0.0005,9.8066,0.0209,-0.5252,0.0289,-10.75,-42.75,-11.44,146.99,-88.06,99.09
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,914715,2019-11-06 12:57:36:423,2.6221,-0.6358,9.086,0.0095,-0.0142,9.8065,-0.0124,-0.5344,0.0763,-11,-42.31,-11.25,149.72,-88.25,102.35
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,914814,2019-11-06 12:57:36:522,2.2405,-1.7164,9.7131,-0.0059,-0.0394,9.8065,-0.0592,-0.5706,-0.0079,-12.31,-41.5,-10.31,147.11,-88.63,94.98
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,914914,2019-11-06 12:57:36:622,2.1569,-1.5366,9.0105,-0.0076,-0.0359,9.8066,-0.0784,-0.5362,0.0563,-12.25,-43,-10,131.11,-88.74,78.31
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,915014,2019-11-06 12:57:36:722,2.0583,-1.3818,10.3272,-0.0061,-0.0312,9.8066,-0.0099,-0.5232,-0.0406,-12.94,-42.25,-8.62,109.5,-88.92,51.49
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,915114,2019-11-06 12:57:36:822,1.107,-2.0025,11.2187,-0.0006,0.0028,9.8066,0.0349,-0.4674,-0.1446,-13.87,-42.37,-8.06,115.47,-88.82,52.43
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,915214,2019-11-06 12:57:36:922,0.3939,-0.9696,10.5766,0.0085,0.0099,9.8066,0.0344,-0.5596,0.0225,-14.87,-42.06,-7.5,130.45,-88.64,62.84
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,915315,2019-11-06 12:57:37:023,1.4865,-0.5387,9.731,0.0315,0.0088,9.8065,0.0671,-0.6081,0.1168,-14,-42.44,-5.56,134.25,-88.89,65.25
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,915414,2019-11-06 12:57:37:122,1.5506,-2.0164,9.0448,0.0354,0.0064,9.8066,0.0659,-0.4805,-0.0141,-14.56,-41.87,-4.19,152.56,-89.13,76.4
53.051266,-1.758229,262.34,2.53,3,35.94,18 / 22,915514,2019-11-06 12:57:37:222,1.338,-2.7953,9.6355,0.026,0,9.8066,0.0088,-0.5727,0.1113,-14.75,-42.56,-2.87,185.99,-89.26,107.52
