GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,10,2020-01-08 17:32:13:603,0.0848,-0.0047,9.7008,-0.0009,0.0022,9.8066,0.0065,0.0181,-0.0229,-15.12,-28.5,11.75,311.36,-86.03,-172.89
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,110,2020-01-08 17:32:13:703,0.2831,0.437,9.8097,-0.0035,-0.0053,9.8066,0.0026,0.0053,-0.0082,-15.94,-28.25,12.25,309.63,-86.03,-172.89
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,210,2020-01-08 17:32:13:803,-0.1191,-0.1793,9.8444,0.0005,0.0072,9.8066,0.0063,-0.0166,0.0196,-15.44,-28.75,12.38,311.27,-86.02,-172.8
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,310,2020-01-08 17:32:13:903,0.1268,0.1049,9.8339,-0.0038,-0.0054,9.8066,0.0085,-0.0423,0.0007,-15.44,-28,12.63,314.19,-86.03,-172.64
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,409,2020-01-08 17:32:14:002,0.3342,0.4628,9.7552,0.0034,0.0076,9.8066,0.0111,-0.0518,0.0453,-15.31,-28.62,11.75,311.38,-86.03,-172.71
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,510,2020-01-08 17:32:14:103,0.2003,0.1942,9.8622,-0.0001,0.0003,9.8066,-0.0017,-0.0576,0.0399,-16,-28.19,11.81,309.65,-86.04,-172.88
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,610,2020-01-08 17:32:14:203,0.1843,0.4695,9.8317,0.0069,0.0057,9.8066,-0.0058,-0.0708,0.0449,-15.31,-28.81,12.56,313.87,-86.06,-172.82
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,710,2020-01-08 17:32:14:303,-0.1497,-0.5555,9.8557,0.0032,0.0064,9.8066,-0.0045,-0.0608,0.0509,-15.06,-28.19,12.31,310.9,-86.05,-173.34
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,809,2020-01-08 17:32:14:402,-0.0209,0.2569,9.7619,0.0042,0.0037,9.8066,-0.0135,-0.0548,0.0169,-15.37,-28.94,12.06,310.72,-86.05,-173.34
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,910,2020-01-08 17:32:14:503,-0.3381,-0.5211,9.8539,0.0041,0.0089,9.8066,0.0114,-0.0262,0.0147,-16.37,-28.19,12.56,311.64,-86.06,-173.38
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,1010,2020-01-08 17:32:14:603,0.4713,0.6185,9.8617,0.0019,0.0025,9.8066,-0.0014,0.0151,-0.0164,-15.94,-29.31,11.69,309.25,-86.06,-173.12
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,1110,2020-01-08 17:32:14:703,-0.1129,-0.0449,9.904,0.0038,0.0065,9.8066,0.011,0.0338,-0.0172,-15.19,-27.94,11.75,310.74,-86.05,-173.49
52.596283,-1.608857,147.72,0,6,114.12,23 / 23,1209,2020-01-08 17:32:14:802,0.5353,0.4399,9.8353,-0.0015,-0.0035,9.8066,0.003,0.061,-0.0427,-15.94,-29,12.13,309.43,-86.07,-172.96
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1310,2020-01-08 17:32:14:903,-0.2004,-0.1253,9.8583,0.0037,0.0081,9.8066,-0.0047,0.0844,-0.0416,-16.31,-28.69,12.13,309.11,-86.07,-173.27
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1410,2020-01-08 17:32:15:003,-0.1351,-0.3852,9.8701,-0.003,-0.0055,9.8066,-0.0149,0.0632,-0.0312,-15.5,-28.12,12.25,311.6,-86.05,-172.69
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1510,2020-01-08 17:32:15:103,-0.2455,-0.321,9.8255,-0.0028,-0.0007,9.8066,-0.0024,0.0463,-0.0242,-15.87,-29.31,12.19,309.56,-86.06,-172.83
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1610,2020-01-08 17:32:15:203,-0.2492,-0.2912,9.8356,-0.0047,-0.0079,9.8066,0.0011,0.0407,-0.0213,-16,-28.31,12.31,309.38,-86.06,-173.16
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1709,2020-01-08 17:32:15:302,0.3708,0.5617,9.8509,-0.0002,-0.0044,9.8066,0.0149,0.0112,-0.0091,-16.19,-27.75,12,309.68,-86.04,-172.85
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1810,2020-01-08 17:32:15:403,-0.0879,-0.1574,9.7381,-0.003,-0.0068,9.8066,-0.0023,-0.0093,0.009,-15.31,-29.06,12.13,311.02,-86.06,-173.08
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,1909,2020-01-08 17:32:15:502,0.3989,0.3509,9.9379,-0.0042,-0.007,9.8066,-0.0053,-0.0234,0.0338,-16.12,-28.69,12.38,310.14,-86.04,-172.27
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,2010,2020-01-08 17:32:15:603,-0.0614,-0.0294,9.897,-0.0003,-0.0029,9.8066,-0.001,-0.0561,0.0219,-15.75,-29.44,12.5,312.46,-86.03,-172.44
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,2109,2020-01-08 17:32:15:702,-0.0117,-0.0382,9.7341,-0.002,-0.0059,9.8066,-0.0051,-0.0574,0.022,-16.12,-28.75,12.69,312.6,-86.03,-172.3
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,2209,2020-01-08 17:32:15:802,-0.2865,-0.3017,9.9309,0.0035,0.0049,9.8066,-0.0039,-0.0628,0.0277,-15.81,-29.06,11.81,309.99,-86.03,-172.4
52.596283,-1.608857,147.72,0,6,114.12,21 / 23,2310,2020-01-08 17:32:15:903,-0.0646,0.1226,9.7341,-0.0026,-0.0024,9.8066,0.0026,-0.0319,0.0249,-15.69,-28.37,12.13,310,-86.03,-172.54
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,2410,2020-01-08 17:32:16:003,0.3422,0.2475,9.8442,0.0006,0.0046,9.8066,-0.0036,0.0077,0.0005,-15.62,-28.69,12.31,310.01,-86.05,-172.4
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,2509,2020-01-08 17:32:16:102,-0.1823,0.1743,9.7432,-0.0004,0.0008,9.8066,0.018,0.0339,-0.0006,-15.81,-29,12.75,312.51,-86.07,-172.44
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,2609,2020-01-08 17:32:16:202,0.3778,0.1313,9.8386,0.0032,0.0016,9.8066,0.0071,0.0273,-0.0283,-16.37,-28.56,12.44,309.72,-86.09,-172.71
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,2710,2020-01-08 17:32:16:303,-0.0474,-0.1192,9.9343,0.0042,0.0015,9.8066,0.0025,0.0138,-0.0061,-15.81,-28.81,12,309.84,-86.06,-172.58
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,2810,2020-01-08 17:32:16:403,0.3161,0.1529,9.8591,0.002,0.0002,9.8066,-0.0059,0.0195,-0.0116,-15.87,-28.87,12.19,309.9,-86.05,-172.51
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,2909,2020-01-08 17:32:16:502,-0.131,-0.0977,9.8476,0.0014,0.0033,9.8066,0.0004,0.006,-0.0103,-16.19,-29.06,12.75,312.11,-86.03,-172.77
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,3011,2020-01-08 17:32:16:604,-0.1666,-0.124,9.8138,-0.0031,-0.0013,9.8066,-0.0039,0.0018,0.0065,-15.31,-28.75,12.25,311.48,-86.06,-172.65
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,3111,2020-01-08 17:32:16:704,0.0355,0.0685,9.8543,-0.0045,-0.0008,9.8066,0.001,-0.0222,0.0132,-15.56,-28.44,12,309.49,-86.05,-173.05
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,3210,2020-01-08 17:32:16:803,-0.1756,-0.2956,9.798,0.0009,-0.0008,9.8066,-0.0011,-0.0327,0.0164,-15.81,-28.5,12.19,309.99,-86.07,-172.59
52.596283,-1.608857,147.72,0,6,114.12,21 / 22,3309,2020-01-08 17:32:16:902,-0.0634,0,9.8257,0.0052,0.0051,9.8066,0.0047,-0.0227,0.0257,-15.94,-29,12.38,309.39,-86.06,-173
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,3410,2020-01-08 17:32:17:003,-0.17,-0.059,9.8247,0.0005,0.0031,9.8066,0.0031,-0.047,0.0166,-16.44,-28.81,12.5,312.11,-86.07,-172.81
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,3510,2020-01-08 17:32:17:103,0.2985,0.4032,9.8624,0.0022,0.0024,9.8066,-0.0062,-0.0465,0.0237,-15.69,-29,12.13,309.97,-86.08,-172.47
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,3610,2020-01-08 17:32:17:203,-0.0592,-0.1862,9.8582,0.0051,0.0045,9.8066,-0.0114,-0.028,0.0239,-16.12,-28.94,12.13,309.74,-86.07,-172.67
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,3710,2020-01-08 17:32:17:303,0.2695,0.4126,9.7911,0.0006,-0.0018,9.8066,-0.0071,-0.0208,-0.0069,-15.62,-28.75,12.31,309.8,-86.06,-172.61
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,3810,2020-01-08 17:32:17:403,0.0674,-0.3263,9.6236,0.0005,-0.0002,9.8066,0.0289,-0.008,-0.0339,-15.87,-28.56,12.25,310.37,-86.08,-172.09
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,3910,2020-01-08 17:32:17:503,-0.1485,0.0076,9.8295,-0.0033,0.0003,9.8066,0.0053,0.0327,-0.0096,-16.25,-29,12.13,310.01,-86.1,-172.46
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,4010,2020-01-08 17:32:17:603,-0.3076,-0.3455,9.6928,0.0076,0.0033,9.8066,0.0053,0.0478,-0.0081,-16.06,-28.69,12.25,310,-86.1,-172.47
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,4110,2020-01-08 17:32:17:703,0.1408,0.0549,10.0012,-0.0041,-0.0084,9.8066,0.0144,0.0568,-0.0442,-16.37,-29.06,12.19,309.96,-86.12,-172.53
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,4210,2020-01-08 17:32:17:803,0.3026,0.4151,9.8548,0.0047,0.0018,9.8066,0.0094,0.0974,-0.0281,-15.81,-28.87,12,310.28,-86.09,-172.19
52.596283,-1.608857,147.72,0,6,114.12,22 / 23,4310,2020-01-08 17:32:17:903,0.3581,0.2949,9.8705,-0.0039,-0.0083,9.8065,-0.0092,0.0795,-0.0481,-15.56,-28.5,12.31,310.84,-86.08,-171.8
