GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,5,2020-01-08 16:17:20:205,-0.2621,-2.21,9.5948,0.0535,0.0237,9.8064,-0.096,-0.0099,-0.0467,-12.87,-32.94,-11.25,262.61,-85.56,-138.59
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,105,2020-01-08 16:17:20:305,-1.2349,1.8131,10.2659,-0.0156,0.0062,9.8066,0.0861,-0.286,-0.0486,-11.94,-33.75,-10.06,259.29,-85.53,-141.3
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,205,2020-01-08 16:17:20:405,0.4871,-1.9677,8.3698,-0.05,0.0762,9.8062,-0.2685,-0.3022,0.3009,-10.62,-34.31,-10.31,252.52,-85.74,-145.91
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,305,2020-01-08 16:17:20:505,-2.8322,1.6392,7.4344,-0.0148,0.0707,9.8063,-0.347,-0.2121,0.0478,-9.62,-34.56,-11.12,246.62,-85.88,-146.76
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,405,2020-01-08 16:17:20:605,1.5837,-2.4452,8.7402,-0.0724,0.0663,9.8061,-0.1554,-0.2603,0.3972,-10.25,-35.19,-12,246.36,-86.12,-145.48
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,505,2020-01-08 16:17:20:705,0.1364,0.8405,11.3391,0.018,0.0425,9.8064,-0.0119,0.0253,0.015,-9.75,-35.69,-10.81,247.9,-85.72,-144.77
52.23328,-2.138977,124.32,24.09,2,20.82,22 / 22,605,2020-01-08 16:17:20:805,2.1154,-2.7112,8.3655,0.0381,0.0711,9.8062,-0.2208,-0.2336,0.045,-9.62,-34.87,-11,247.24,-85.59,-145.45
52.23328,-2.138977,124.32,24.09,2,20.82,21 / 22,705,2020-01-08 16:17:20:905,-1.7064,1.4806,10.0429,-0.0024,-0.0404,9.8065,0.1772,0.0519,-0.0819,-9.87,-35.06,-11,249.76,-85.64,-142.87
52.23328,-2.138977,124.32,24.09,2,20.82,21 / 22,805,2020-01-08 16:17:21:005,0.9818,-1.3022,10.1125,-0.0524,0.0387,9.8064,-0.0557,-0.3271,0.2439,-9.5,-35.56,-11.44,247.53,-85.79,-141.89
52.23328,-2.138977,124.32,24.09,2,20.82,21 / 22,904,2020-01-08 16:17:21:104,-2.4113,0.5239,9.4463,-0.0247,-0.0043,9.8066,-0.0124,0.1395,0.0201,-9.5,-35.81,-11.69,247.25,-85.92,-140.59
