GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.202805,-2.2002,117.75,6.19,2,262.19,24 / 24,13716809,2020-01-08 16:04:00:403,-0.0646,-1.2997,9.5197,-0.0138,-0.0114,9.8066,-0.051,0.1903,-0.1151,13.94,-33.56,11.56,88.66,-78.84,-162.08
52.202805,-2.2002,117.75,6.19,2,262.19,24 / 24,13716910,2020-01-08 16:04:00:504,-0.1217,-0.3621,10.5772,0.0072,0.0055,9.8066,0.078,0.0334,-0.0201,13,-33.56,11.69,86.09,-79.1,-162.94
52.202805,-2.2002,117.75,6.19,2,262.19,24 / 24,13717010,2020-01-08 16:04:00:604,-0.3755,-2.1702,9.9273,0.0105,-0.0079,9.8065,-0.0849,0.3813,-0.2611,13.56,-33.87,11.63,87.25,-79.22,-162.72
52.202805,-2.2002,117.75,6.19,2,262.19,24 / 24,13717110,2020-01-08 16:04:00:704,1.3594,-3.9958,8.6715,0.0409,-0.0152,9.8065,-0.0735,0.1976,0.0121,13.31,-33.81,11.56,86.9,-79.19,-161.95
52.202805,-2.2002,117.75,6.19,2,262.19,24 / 24,13717210,2020-01-08 16:04:00:804,0.5774,-2.2799,9.7731,0.0105,0.0284,9.8065,-0.0837,0.2093,-0.0393,13.88,-33.19,11.13,90.63,-79.4,-161.49
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717310,2020-01-08 16:04:00:904,0.7586,-0.1874,8.777,0.0073,0.0187,9.8066,-0.0537,0.0696,0.0306,15.06,-34.12,11.25,92,-79.47,-161.57
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717410,2020-01-08 16:04:01:004,-1.0429,-0.4976,10.6844,0.0025,0.033,9.8066,-0.0023,0.2065,-0.1568,15.06,-34.44,11.81,91.33,-79.39,-159.33
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717510,2020-01-08 16:04:01:104,-0.9506,1.1312,9.5192,0.0087,0.0368,9.8065,-0.1773,-0.0604,0.2698,15.13,-34.62,13,91.16,-79.26,-157.44
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717610,2020-01-08 16:04:01:204,-1.4709,-0.6969,10.609,-0.001,0.0708,9.8064,-0.1296,-0.2917,0.2382,13.94,-34.94,13.81,89,-79.08,-155.96
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717709,2020-01-08 16:04:01:303,-2.9221,4.7723,9.487,-0.0125,0.0721,9.8063,-0.099,-0.2133,0.2396,14.25,-35.06,13.5,88.61,-79.08,-156.36
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717810,2020-01-08 16:04:01:404,-0.6452,0.3022,9.777,0.0167,0.0106,9.8065,-0.0351,-0.2168,0.0632,12.94,-35.12,13.06,91.14,-79.22,-155.08
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13717911,2020-01-08 16:04:01:505,-0.8199,4.7044,10.9357,0.0123,-0.0016,9.8065,0.0618,-0.5828,0.195,13.81,-34.69,12.38,95.54,-79.27,-154.72
52.202805,-2.2002,117.75,6.19,2,262.19,23 / 24,13718010,2020-01-08 16:04:01:604,0.4018,-0.813,9.4404,-0.0518,0.0486,9.8064,-0.1831,-0.2435,0.199,13.5,-35.12,12.56,93.67,-79.22,-153.75
