GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,318112,2019-11-06 11:51:11:993,0.6771,0.0493,9.7605,-0.0134,0.0052,9.8066,-0.0324,0.0937,-0.0663,-14.94,-37.62,-4.5,134.42,-86.27,52.87
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,318212,2019-11-06 11:51:12:093,0.9329,-0.6405,9.9895,-0.0049,0.0038,9.8066,-0.0091,0.0017,-0.0432,-15.44,-37.31,-4.12,130.59,-86.3,48.87
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,318311,2019-11-06 11:51:12:192,0.4733,-1.3199,10.1442,0.0011,0.0043,9.8066,0.0217,0.0184,0.0161,-14.69,-37.44,-4.06,131.12,-86.32,49.47
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,318412,2019-11-06 11:51:12:293,1.6172,0.7448,9.8047,0.0107,0.0085,9.8066,0.0051,0.0699,-0.0691,-14.31,-37.5,-4.25,137.15,-86.27,56.69
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,318512,2019-11-06 11:51:12:393,0.0928,0.3896,8.8931,0.0095,0.018,9.8066,-0.0172,-0.0518,-0.0536,-14.62,-37.25,-3.19,143.79,-86.15,59.65
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,318611,2019-11-06 11:51:12:492,1.4298,0.2581,9.0893,0.0131,0.0076,9.8066,0.0668,-0.0563,0.0005,-14.25,-37.69,-4.37,139.01,-85.94,58.05
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,318712,2019-11-06 11:51:12:593,0.8178,-0.8027,9.4392,-0.0077,-0.0174,9.8066,-0.0859,-0.1851,0.1336,-15.25,-37.19,-3.62,139.12,-85.95,57.78
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,318812,2019-11-06 11:51:12:693,1.9556,-2.847,9.6418,-0.0115,-0.0343,9.8065,-0.0013,-0.3171,0.1727,-14.87,-37.37,-3.44,140.87,-86.18,56.39
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,318912,2019-11-06 11:51:12:793,1.3975,0.7829,9.6951,0.0121,-0.0507,9.8064,0.0164,0.1217,-0.1057,-14.44,-37.87,-3.56,135.73,-86.32,55.01
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,319012,2019-11-06 11:51:12:893,0.8317,-1.1107,10.6544,-0.024,0.0182,9.8065,-0.0821,-0.0269,-0.0141,-15.19,-37.19,-3.19,139.24,-86.05,54.37
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,319112,2019-11-06 11:51:12:993,1.2435,-1.6256,9.5191,-0.0017,0.0058,9.8066,-0.0164,-0.0615,0.1277,-14.25,-37.87,-3.62,135.89,-86.04,54.68
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,319212,2019-11-06 11:51:13:093,1.0414,-3.0168,9.7285,-0.011,-0.0048,9.8066,-0.0906,0.3106,-0.2565,-15.44,-37.62,-3.87,136.08,-86.01,54.28
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,319312,2019-11-06 11:51:13:193,0.7826,0.4112,9.5235,0.01,-0.0551,9.8064,-0.0701,0.2022,0.0379,-14.75,-37.44,-4.31,134.12,-86.09,52.42
52.832485,-1.653545,117.63,14.42,4,353.55,23 / 23,319412,2019-11-06 11:51:13:293,0.1728,0.0707,8.7752,-0.0008,0.0075,9.8066,-0.0533,0.14,-0.1177,-14.56,-37.37,-3.62,135.93,-85.71,53.8
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,319512,2019-11-06 11:51:13:393,2.0379,-2.5889,10.5064,-0.0196,0.0325,9.8065,-0.0233,0.156,-0.2595,-14.75,-37.75,-4.06,134.68,-85.67,52.13
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,319612,2019-11-06 11:51:13:493,1.0243,-1.4887,10.5353,0.0057,0.029,9.8066,0.1328,-0.146,0.0306,-15.12,-37.25,-3.62,134.42,-85.76,52.19
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,319712,2019-11-06 11:51:13:593,1.8185,-2.6159,10.6862,0.0014,0.0271,9.8065,0.0599,-0.0024,0.0021,-14.62,-37.69,-3.62,137.06,-85.85,55.14
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,319812,2019-11-06 11:51:13:693,1.3452,0.2237,10.163,0.0019,0.0113,9.8065,0.0031,-0.2185,0.043,-15,-37.69,-3.69,138.12,-86.02,56.6
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,319912,2019-11-06 11:51:13:793,2.0144,-1.9237,9.7893,-0.0131,0.0218,9.8066,0.0135,-0.1466,0.0898,-14.44,-37.87,-3.69,138.23,-85.82,56.95
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,320012,2019-11-06 11:51:13:893,-0.6794,-0.4631,9.6349,-0.0088,-0.0075,9.8065,0.0346,-0.0467,-0.0001,-15.25,-37.62,-4.19,137.79,-85.63,55.61
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,320112,2019-11-06 11:51:13:993,0.5121,-0.7971,9.6997,-0.0242,-0.0046,9.8066,-0.0397,-0.1571,0.0467,-14.62,-37.31,-4,137.02,-85.54,54.77
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,320212,2019-11-06 11:51:14:093,1.3894,-2.8385,9.9098,-0.0091,-0.0415,9.8065,-0.1087,0.1536,-0.0895,-14.06,-37.62,-3.94,134.97,-85.56,52.78
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,320312,2019-11-06 11:51:14:193,1.07,-1.2502,10.0434,0.0053,-0.0311,9.8066,0.0201,-0.1331,0.0541,-15.31,-37.56,-3.87,135.19,-85.5,52.42
52.832485,-1.653545,117.63,14.42,4,353.55,22 / 22,320412,2019-11-06 11:51:14:293,0.1795,-3.471,10.1884,0.0273,-0.031,9.8065,-0.0087,0.3704,-0.2343,-14.81,-37.5,-3.94,134.8,-85.35,51.93
