GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8124915,2019-11-06 18:21:45:377,2.9032,2.7091,9.0967,0.0258,0.0452,9.8064,0.0949,-0.702,0.3478,-25.06,-36.69,23.06,324.8,-88.44,-166.82
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125013,2019-11-06 18:21:45:475,0.1345,0.4251,10.0103,-0.038,-0.0608,9.8063,-0.0618,0.5939,-0.2717,-25.12,-36.31,22.44,326.55,-88.37,-163.82
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125114,2019-11-06 18:21:45:576,-3.6349,-3.892,11.0083,-0.003,0.0111,9.8066,-0.0141,-0.2325,0.157,-24.81,-36.12,23.31,323.84,-88.46,-167.8
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125213,2019-11-06 18:21:45:675,2.5897,3.2003,9.0073,-0.0262,-0.0717,9.8063,-0.1307,0.5105,-0.2482,-24.94,-36.62,22.81,330.34,-88.45,-161.43
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125313,2019-11-06 18:21:45:775,0.476,-0.6911,9.907,-0.0068,-0.0043,9.8066,-0.019,-0.1496,0.0776,-25.75,-36.69,22.81,322.65,-88.63,-167.95
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125414,2019-11-06 18:21:45:876,2.6525,2.9932,9.6531,-0.0397,-0.0442,9.8065,0.0157,0.3188,-0.1787,-24.87,-35.94,22.56,332.94,-88.62,-159
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125514,2019-11-06 18:21:45:976,-0.5491,-2.6249,10.0319,-0.0033,0.0282,9.8066,0.0959,-0.3364,0.1225,-25.5,-35.87,22.81,332.58,-88.69,-159.39
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125614,2019-11-06 18:21:46:076,-1.5699,0.5571,10.2734,-0.0178,-0.0234,9.8066,-0.0309,0.0598,-0.0496,-24.94,-36.62,23.25,332.11,-88.82,-159.89
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125714,2019-11-06 18:21:46:176,4.6458,3.8307,10.4341,0.0765,0.0539,9.8061,-0.0511,-0.7222,0.375,-25.37,-36.62,22.88,301.82,-88.73,170.39
52.563107,-1.498144,143.98,19.41,4,117.13,22 / 23,8125813,2019-11-06 18:21:46:275,2.0913,0.3212,10.1377,-0.0018,0.0627,9.8064,0.2339,-0.7967,0.4452,-25.5,-36.25,23.25,311.22,-88.76,179.59
