GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.554695,-1.463064,0,0,6,0,18 / 18,19,2020-01-08 09:37:55:816,1.5088,-0.76,9.3677,-0.0022,-0.0059,9.8066,0.0437,-0.0737,0.0456,4.75,-29.56,29.44,92.38,-80.48,-106.77
52.554695,-1.463064,0,0,6,0,18 / 18,119,2020-01-08 09:37:55:916,1.9285,-1.2943,9.7165,-0.0134,-0.0102,9.8066,0.0278,0.0192,-0.042,4.81,-29.94,29.56,92.31,-80.58,-106.53
52.554695,-1.463064,0,0,6,0,18 / 18,219,2020-01-08 09:37:56:016,1.329,-0.7095,9.585,-0.0021,0.0113,9.8065,0.0122,0.0617,0.0223,3.63,-29.75,29.44,91.18,-80.52,-106.51
52.554695,-1.463064,0,0,6,0,18 / 18,319,2020-01-08 09:37:56:116,2.118,-0.4063,9.1575,0.0031,0.0075,9.8065,-0.0602,0.0407,-0.0348,4.38,-30.19,30.13,90.22,-80.59,-106.82
52.554695,-1.463064,0,0,6,0,18 / 18,419,2020-01-08 09:37:56:216,1.3657,-0.4555,9.9112,0.0098,0.0065,9.8066,0.0011,0.0159,-0.007,4.56,-30.06,29.81,92.16,-80.63,-106.63
52.554695,-1.463064,0,0,6,0,18 / 18,519,2020-01-08 09:37:56:316,1.5728,-0.2986,9.5436,0.0023,0.0037,9.8066,-0.0417,0.0198,-0.0077,4.13,-29.56,29.19,90.78,-80.65,-106.77
52.554695,-1.463064,0,0,6,0,18 / 18,618,2020-01-08 09:37:56:415,1.732,-1.0419,9.6845,0.006,0.0039,9.8066,-0.0111,-0.003,0.0272,4.63,-30.06,29.69,91.99,-80.7,-106.74
52.554695,-1.463064,0,0,6,0,18 / 18,718,2020-01-08 09:37:56:515,1.7075,-0.6559,9.5573,-0.0022,0.0015,9.8066,-0.0123,-0.0001,-0.007,4.81,-29.81,28.81,92.48,-80.73,-106.84
52.554695,-1.463064,0,0,6,0,18 / 18,818,2020-01-08 09:37:56:615,1.6889,-0.4198,9.765,0.0075,0.0001,9.8066,-0.0033,-0.0193,-0.0074,3.94,-29.62,29.38,90.46,-80.79,-106.95
52.554695,-1.463064,0,0,6,0,18 / 18,919,2020-01-08 09:37:56:716,1.264,-0.6713,9.6836,-0.002,0.0015,9.8066,-0.0096,-0.0229,0.0329,4.63,-29.62,29.38,92.12,-80.82,-107.11
52.554695,-1.463064,0,0,6,0,18 / 18,1020,2020-01-08 09:37:56:817,1.4026,-0.898,9.7782,0.0044,-0.0009,9.8066,0.002,-0.0255,0.0302,4.56,-29.37,29.56,91.02,-80.9,-107.21
52.554695,-1.463064,0,0,6,0,18 / 18,1119,2020-01-08 09:37:56:916,1.3243,-0.7266,9.6959,0.0049,-0.0008,9.8066,-0.0102,-0.0281,0.0008,4.25,-30,29.19,90.02,-80.94,-107.24
52.554695,-1.463064,0,0,6,0,18 / 18,1219,2020-01-08 09:37:57:016,1.9925,-0.51,9.565,-0.0019,-0.0017,9.8066,0.0022,-0.0264,0.0454,4.5,-29.44,28.88,91.25,-81,-107.49
52.554695,-1.463064,0,0,6,0,18 / 18,1318,2020-01-08 09:37:57:115,1.3341,-0.2204,9.6792,0.0006,-0.0022,9.8065,-0.0053,-0.0411,-0.0128,4.44,-30.06,29.56,88.78,-81.12,-107.74
52.554695,-1.463064,0,0,6,0,18 / 18,1419,2020-01-08 09:37:57:216,1.7183,-0.9742,9.6222,0.0061,-0.0037,9.8066,-0.009,-0.0214,-0.0099,4.06,-29.81,29.31,88.93,-81.2,-108.07
