GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8052914,2019-11-06 18:20:33:376,-1.6135,-2.5561,8.7989,-0.0577,-0.0232,9.8064,0.0452,-0.2196,-0.0021,-24.87,-37,22.06,266.35,-88.73,136.41
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053014,2019-11-06 18:20:33:476,1.0395,2.7414,8.5335,-0.0053,0.0446,9.8065,-0.0991,0.1813,-0.052,-25.06,-36.81,21.69,276.44,-89.16,146.02
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053114,2019-11-06 18:20:33:576,-1.5334,0.5324,9.0906,0.0283,-0.0003,9.8065,-0.0646,0.294,-0.0024,-25.19,-36.44,22.19,274.62,-89,144.35
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053214,2019-11-06 18:20:33:676,2.9859,1.8212,11.3423,0.0371,0.0165,9.8065,0.1353,0.3244,-0.2728,-25.12,-37.12,22,276.71,-89.09,146.37
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053314,2019-11-06 18:20:33:776,-0.572,0.8742,9.248,0.0342,0.028,9.8066,0.0825,-0.2178,0.0124,-25,-36.44,22.38,266.74,-88.98,136.49
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053414,2019-11-06 18:20:33:876,2.873,3.5694,10.5495,-0.0516,-0.0072,9.8065,-0.1738,0.1832,0.0866,-24.87,-36.81,21.5,261.65,-89.34,131.03
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053513,2019-11-06 18:20:33:975,-0.0882,-0.6122,9.5645,0.0036,0.0228,9.8066,-0.1222,-0.7663,0.6211,-24.19,-36.69,21.94,252.97,-89.02,121.52
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053613,2019-11-06 18:20:34:075,-3.2598,-5.2668,10.1447,-0.0571,-0.0937,9.806,0.2567,-0.0665,-0.0486,-24.87,-36.56,22.38,252.42,-88.88,122.26
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053713,2019-11-06 18:20:34:175,-3.3481,-3.8048,11.0402,0.0406,-0.0086,9.8065,0.3012,-1.0128,0.4299,-24.25,-36.25,21.75,267.78,-89.12,136.24
52.568546,-1.516579,137.05,18.27,4,116.46,22 / 22,8053813,2019-11-06 18:20:34:275,-2.5205,-2.9766,10.1037,-0.018,-0.1198,9.8059,0.0833,-0.465,0.2948,-25.75,-36.25,22.13,244.74,-89.31,115.16
52.568546,-1.516579,137.05,18.27,4,116.46,23 / 23,8053913,2019-11-06 18:20:34:375,6.3549,5.3791,9.4159,-0.0472,-0.0414,9.8064,-0.0168,-0.8968,0.5091,-25.19,-36.62,21.75,294.92,-89.45,164.12
52.568546,-1.516579,137.05,18.27,4,116.46,23 / 23,8054013,2019-11-06 18:20:34:475,1.4035,-0.3493,10.7734,-0.0807,-0.0837,9.8059,0.0897,-0.6192,0.3351,-25.12,-36.75,22.06,340.88,-89.46,-150.27
52.568546,-1.516579,137.05,18.27,4,116.46,23 / 23,8054114,2019-11-06 18:20:34:576,2.4737,3.8797,8.8358,0.0038,-0.0484,9.8065,0.0674,-0.5495,0.2217,-25.25,-36.44,21.44,303.38,-89.47,173.85
52.568546,-1.516579,137.05,18.27,4,116.46,23 / 23,8054213,2019-11-06 18:20:34:675,-2.7303,-3.6874,10.2679,-0.032,-0.0487,9.8064,0.0535,-0.5682,0.3411,-25,-36.62,21.88,274.24,-89.5,143.44
52.568546,-1.516579,137.05,18.27,4,116.46,23 / 23,8054314,2019-11-06 18:20:34:776,0.8132,1.1805,9.65,-0.0437,-0.0404,9.8065,-0.0164,-0.3364,0.1905,-25.5,-36.62,21.38,289.07,-89.69,159.37
