GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581214,2019-11-06 16:16:01:676,-5.4137,-5.233,8.9963,0.0506,0.0519,9.8064,-0.0732,-0.7245,0.3833,-21.87,-35.94,28.56,301.65,-88.44,160.16
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581314,2019-11-06 16:16:01:776,1.6003,-0.589,10.8384,-0.0508,-0.075,9.8062,0.1371,0.0856,-0.0362,-21.19,-35.87,28.19,316.23,-88.58,174.12
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581414,2019-11-06 16:16:01:876,4.4222,2.9474,10.244,0.0136,0.0195,9.8066,0.1315,-0.9277,0.2934,-21.56,-36.12,28.75,298.55,-88.85,156.74
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581514,2019-11-06 16:16:01:976,2.0251,1.4183,7.5137,-0.0357,-0.07,9.8062,-0.0248,-0.2144,0.2178,-21.19,-35.62,29.13,304.98,-88.78,161.9
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581614,2019-11-06 16:16:02:076,2.185,-1.3307,8.4119,0.0076,-0.0286,9.8065,-0.0254,-0.6395,0.3741,-21.12,-35.94,29.44,312.43,-88.35,169.58
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581714,2019-11-06 16:16:02:176,-1.0272,-3.878,9.0385,-0.0709,-0.0286,9.8064,0.0015,-0.2004,0.1066,-22,-36.12,28.69,323.59,-88.29,-178.21
53.171104,-1.672992,221.43,6,2,135.47,19 / 20,581813,2019-11-06 16:16:02:275,0.0258,-2.5944,10.1109,-0.0375,-0.0061,9.8065,0.028,-0.2303,0.1085,-21.44,-36.19,28.63,332.83,-88.65,-170.63
53.171104,-1.672992,221.43,6,2,135.47,19 / 22,581913,2019-11-06 16:16:02:375,1.0103,-2.1525,10.8859,-0.0102,-0.0387,9.8066,0.0905,-0.1319,-0.0203,-21,-35.94,27.94,327.22,-89.52,-175.64
53.171104,-1.672992,221.43,6,2,135.47,19 / 22,582013,2019-11-06 16:16:02:475,-0.1281,-1.1837,9.7694,0.0249,0.0012,9.8065,0.1247,-0.0612,-0.1185,-21.62,-35.75,27.81,358.9,-89.58,-142.94
53.171104,-1.672992,221.43,6,2,135.47,19 / 22,582114,2019-11-06 16:16:02:576,-0.5141,-1.0116,9.9406,0.035,-0.0513,9.8064,0.1559,-0.2143,0.0647,-20.75,-36.12,28.13,333.35,-89.4,-169.5
