GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1118512,2019-11-06 12:04:32:393,-0.292,-1.2352,8.8173,-0.071,-0.038,9.8063,0.1227,-0.5398,0.3489,-1.69,-37.37,8.31,305.76,-88.63,144.8
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1118611,2019-11-06 12:04:32:492,4.957,0.4908,8.6525,0.0704,0.0197,9.8064,0.1328,-0.289,0.1603,-1.31,-37.19,8.13,300.32,-88.71,132.59
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1118713,2019-11-06 12:04:32:594,-1.5682,-2.0175,10.3662,0.0705,0.0283,9.8063,-0.1427,0.5255,-0.2925,-1.5,-36.5,8,290.44,-88.3,124.7
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1118812,2019-11-06 12:04:32:693,5.3652,0.9451,8.2113,0.0266,0.0296,9.8065,-0.0146,-0.0366,0.0294,-1.25,-37,8.13,286.9,-88.38,121.15
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1118911,2019-11-06 12:04:32:792,-1.4011,-0.3672,8.9694,0.0658,0.054,9.8062,-0.1474,0.6594,-0.2587,-1.31,-37.31,8.13,280.28,-88.46,114.4
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1119012,2019-11-06 12:04:32:893,5.2544,2.0752,8.9064,-0.0396,-0.0017,9.8065,-0.0329,0.3026,-0.2415,-1.12,-37.37,7.63,284.42,-88.85,116.66
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1119112,2019-11-06 12:04:32:993,-1.0591,-1.1539,10.3679,0.0378,0.0328,9.8064,-0.1111,0.4298,-0.1682,-1.19,-37.5,8.31,280.1,-88.8,112.66
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1119212,2019-11-06 12:04:33:093,3.4991,0.7619,9.1517,-0.0509,-0.001,9.8065,-0.076,0.4221,-0.3077,-1.12,-37.37,8.44,286.45,-88.92,118.32
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1119312,2019-11-06 12:04:33:193,-3.2645,-1.3577,9.7123,0.0289,0.038,9.8065,-0.1232,0.4763,-0.2047,-1.56,-37.06,7.75,263.21,-88.96,101.9
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 24,1119412,2019-11-06 12:04:33:293,-0.1714,0.8011,8.6755,-0.0616,-0.0087,9.8064,-0.098,0.4335,-0.3136,-0.75,-37.31,8.19,257.11,-88.96,88.87
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1119512,2019-11-06 12:04:33:393,-1.9627,1.3274,9.2594,0.0038,0.0278,9.8066,-0.0222,0.2753,-0.0673,-1.19,-37.06,8.25,249.24,-88.65,82.18
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1119612,2019-11-06 12:04:33:493,3.2949,0.904,8.6737,-0.0517,-0.0156,9.8065,-0.0791,0.4431,-0.2597,-1.19,-36.87,7.63,254.21,-88.72,86.98
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1119712,2019-11-06 12:04:33:593,1.5213,0.9242,9.7676,-0.0204,0.0085,9.8065,-0.0753,0.1085,-0.008,-0.87,-36.94,8.38,248.41,-88.59,81.55
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1119812,2019-11-06 12:04:33:693,3.4408,2.2603,8.2311,-0.0617,-0.0303,9.8063,-0.1007,0.4722,-0.2061,-1.5,-36.81,7.69,248.36,-88.57,81.6
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1119912,2019-11-06 12:04:33:793,0.6387,-1.0487,10.8441,-0.0369,-0.0014,9.8065,-0.197,-0.0611,0.1391,-2.12,-37.37,7.19,232.93,-88.96,73.09
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1120012,2019-11-06 12:04:33:893,-1.7575,0.8654,9.2008,-0.0088,-0.04,9.8066,-0.134,0.2147,-0.0854,-1.62,-37.25,7.31,232.38,-88.95,72.55
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1120112,2019-11-06 12:04:33:993,0.7535,-0.0665,8.9117,-0.0215,0.0228,9.8065,-0.0553,-0.0491,-0.0041,-1.69,-36.87,7.31,224.12,-88.77,64.43
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1120212,2019-11-06 12:04:34:093,0.9605,0.6154,9.9762,-0.02,0.0026,9.8066,-0.0565,0.0495,-0.0344,-1.25,-36.37,7.94,229.08,-88.76,60.4
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1120312,2019-11-06 12:04:34:193,2.874,1.7848,9.3847,-0.0158,-0.0292,9.8066,0.1174,-0.1214,0.0559,-1.37,-37.37,7.75,230.54,-88.8,61.89
52.892147,-1.7711,134.07,26.74,4,291.52,23 / 23,1120411,2019-11-06 12:04:34:292,-0.1474,-0.7265,9.7837,0.0037,-0.0104,9.8066,0.0403,-0.3021,0.1188,-0.56,-37.37,7.31,229.5,-88.57,63.32
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1120512,2019-11-06 12:04:34:393,3.8083,0.5762,8.8531,-0.0353,-0.0123,9.8065,-0.028,0.1977,-0.1322,-0.94,-36.94,8.31,229.95,-88.49,62.39
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1120611,2019-11-06 12:04:34:492,-1.5251,0.1831,9.666,0.0054,0.0163,9.8066,-0.0574,0.4918,-0.271,-0.37,-37.06,7.94,234.62,-88.14,61.64
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1120711,2019-11-06 12:04:34:592,3.4089,0.2653,9.5831,-0.0478,-0.0314,9.8064,-0.025,0.2366,-0.1324,-0.62,-36.94,7.31,228.75,-88.23,63.83
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1120812,2019-11-06 12:04:34:693,-2.4248,-1.3351,11.3892,0.0153,0.0184,9.8066,-0.2013,0.437,-0.0536,-0.25,-36.81,8.19,234.7,-88.11,61.83
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1120912,2019-11-06 12:04:34:793,0.8087,0.4262,8.2379,-0.0021,-0.0258,9.8066,-0.0714,0.429,-0.2757,-0.5,-37.37,7.56,235.77,-88.34,62.13
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1121012,2019-11-06 12:04:34:893,-3.3388,-0.1665,9.0851,0.0558,0.0345,9.8064,-0.1018,0.2448,-0.0605,-0.56,-36.69,8,218.91,-88.38,50.71
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1121112,2019-11-06 12:04:34:993,3.5722,0.3153,7.9587,0.031,0.012,9.8065,-0.1124,0.5275,-0.4091,0,-36.5,8.31,224.01,-87.9,50.57
52.892147,-1.7711,134.07,26.74,4,291.52,22 / 23,1121212,2019-11-06 12:04:35:093,4.0618,-0.2543,9.8342,0.0892,0.0394,9.8061,-0.0889,0.0905,0.053,-0.19,-37.12,9.06,228.94,-87.23,57.52
