GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7944914,2019-11-06 18:18:45:376,0.2221,-1.1026,9.6625,0.0151,-0.006,9.8065,0.0657,0.1845,-0.0377,-20.25,-36.31,26.06,257.28,-88.72,116.21
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945014,2019-11-06 18:18:45:476,1.8638,0.5993,9.5905,0.0216,0.0071,9.8066,-0.0478,0.1916,-0.1105,-19.81,-36.62,26.19,265.07,-88.66,124.14
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945113,2019-11-06 18:18:45:575,-0.1484,0.2987,10.6049,-0.0034,0.0167,9.8066,-0.0212,0.0904,-0.0354,-20.25,-36.12,26.81,265.81,-88.58,123.86
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945213,2019-11-06 18:18:45:675,0.792,-0.3249,9.8125,-0.0137,0.0123,9.8066,-0.0511,0.0448,0.0382,-20.31,-36.44,26.13,266.31,-88.6,125.42
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945314,2019-11-06 18:18:45:776,0.6456,-0.4057,9.1509,0.0007,0.003,9.8066,-0.0576,0.115,-0.0282,-20.5,-36.75,26.31,266.56,-88.52,125.79
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945414,2019-11-06 18:18:45:876,0.4098,0.6889,10.2686,0.006,0.0123,9.8065,0.0383,0.0738,-0.0335,-20.56,-36.37,26.69,263.93,-88.74,123.12
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945514,2019-11-06 18:18:45:976,0.2069,-0.5634,10.461,0.0112,-0.002,9.8066,0.0999,0.0702,-0.0363,-20.19,-36.37,26.56,260.29,-88.72,118.18
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945613,2019-11-06 18:18:46:075,1.1407,0.2599,9.5903,0.0079,0.0041,9.8066,-0.0447,0.1209,-0.0487,-20.31,-36.62,26.31,266.25,-88.66,125.33
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945714,2019-11-06 18:18:46:176,0.1562,1.2724,10.0544,-0.0033,0.0116,9.8066,-0.0372,-0.101,0.0797,-20.12,-36.56,25.81,264.22,-88.61,123.34
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945814,2019-11-06 18:18:46:276,-1.2512,-0.0407,9.3128,-0.0016,-0.0117,9.8066,0.0198,0.0188,-0.03,-20.5,-36.44,25.94,259.97,-88.66,118.99
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7945914,2019-11-06 18:18:46:376,-1.4008,1.334,9.8172,0.0016,0.0082,9.8066,-0.0265,-0.0283,-0.0654,-21,-36.87,25.81,257.47,-88.59,117.92
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7946014,2019-11-06 18:18:46:476,0.1038,-0.0972,9.0847,0.0082,-0.0132,9.8066,0.1101,-0.0519,0.0251,-20.62,-36.62,25.75,248.63,-88.59,109
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7946114,2019-11-06 18:18:46:576,0.8696,-0.1609,10.3897,0.0091,0.0086,9.8066,-0.0209,-0.0714,-0.036,-21.25,-35.87,25.88,248.86,-88.44,109.34
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7946214,2019-11-06 18:18:46:676,0.1338,-0.9206,9.4676,-0.018,-0.0026,9.8065,0.03,-0.0853,0.1039,-20.56,-36.25,26.56,258.65,-88.2,118.38
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7946314,2019-11-06 18:18:46:776,0.35,-0.158,9.8746,0.0104,-0.0154,9.8065,0.0267,-0.0784,0.0146,-21.25,-36.25,26.19,259.17,-88.18,120.02
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7946414,2019-11-06 18:18:46:876,-0.0572,-0.9215,10.0035,-0.0132,0.0116,9.8066,-0.0058,-0.1008,0.0767,-20.5,-35.31,27.06,256.58,-88.37,114.76
52.578316,-1.537562,138.26,17.23,4,132.74,21 / 23,7946514,2019-11-06 18:18:46:976,1.4529,0.4403,9.4162,-0.007,-0.0053,9.8066,0.0537,-0.0923,0.0658,-20.31,-35.62,27.75,254.24,-88.39,111.4
