GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,929513,2019-11-06 12:01:23:394,-0.3318,-0.9847,10.4017,0.0093,0.0056,9.8065,-0.0086,0.0173,-0.0024,-0.12,-30.56,17.25,334.78,-87.52,156.72
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,929612,2019-11-06 12:01:23:493,0.4177,0.4711,9.8207,-0.0054,-0.0027,9.8066,-0.0104,0.0584,-0.0962,0.13,-29.69,16.63,333.48,-87.61,155.38
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,929712,2019-11-06 12:01:23:593,-1.2214,-0.2715,10.0325,0.0156,0.0013,9.8066,0.0021,0.0249,-0.0827,0,-30.69,16.44,330.72,-87.52,153.1
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,929812,2019-11-06 12:01:23:693,-1.3837,-0.3963,10.3089,0.0204,0.0044,9.8065,0.0848,-0.0624,0.0825,-0.31,-30.75,16.63,331.98,-87.5,154.15
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,929911,2019-11-06 12:01:23:792,-1.2961,-1.5058,10.0798,0.0066,-0.0037,9.8066,-0.0004,0.101,-0.0711,0.06,-30.31,17.13,332.64,-87.47,154.71
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,930011,2019-11-06 12:01:23:892,-0.0971,-0.2001,9.6968,-0.0138,-0.0139,9.8066,-0.0593,0.2092,-0.0302,-0.62,-29.94,16.38,331.37,-87.41,157.29
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,930112,2019-11-06 12:01:23:993,-2.1583,-0.8462,10.3034,-0.0062,-0.0103,9.8066,0.0171,-0.0226,-0.0271,0,-29.06,16.19,336.16,-87.44,158.05
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,930211,2019-11-06 12:01:24:092,-0.0062,-0.719,9.4248,-0.0263,-0.0154,9.8066,-0.0281,0.2459,-0.1434,0.13,-29,15.56,334.79,-87.54,156.72
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,930311,2019-11-06 12:01:24:192,1.3299,-0.934,10.2113,-0.033,0.001,9.8065,0.0359,-0.0975,0.0095,0.13,-30,15.94,337.88,-87.48,159.68
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 22,930412,2019-11-06 12:01:24:293,-1.6637,-1.0149,9.332,-0.0302,0.0069,9.8066,0.1006,0.1037,-0.1336,0,-29.75,16.06,338.15,-87.51,159.91
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 23,930511,2019-11-06 12:01:24:392,1.7921,-1.153,9.4504,-0.0001,-0.0235,9.8066,0.0612,-0.3204,0.0844,0.63,-29.87,17.38,339.77,-87.33,158.05
52.881527,-1.70811,120.84,13.98,6,268.03,22 / 23,930612,2019-11-06 12:01:24:493,-2.4806,-0.2222,9.9948,0.0183,-0.0107,9.8065,-0.0511,-0.0214,0.1386,0.31,-28.5,16.31,335.25,-87.47,157.12
