GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1686812,2019-11-06 12:14:00:693,-2.7647,3.1737,9.5783,0.0637,-0.0302,9.8063,-0.0424,-0.3738,0.3112,-9.75,-42.31,-13.75,313.53,-85.49,-73.91
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1686912,2019-11-06 12:14:00:793,0.4138,-0.2165,8.8551,-0.0051,-0.0712,9.8063,-0.2096,-0.3656,0.2691,-9.87,-42.12,-14.06,319.19,-85.42,-68.94
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1687014,2019-11-06 12:14:00:895,-1.9872,1.3619,9.6145,0.0435,0.0067,9.8065,0.1197,-0.1455,0.0693,-9.37,-42,-14.06,312.11,-85.55,-72.17
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1687112,2019-11-06 12:14:00:993,1.1,-1.7862,9.8107,-0.051,-0.0118,9.8065,-0.0134,-0.0896,-0.0233,-10,-42.69,-14.19,317.56,-85.52,-70.31
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1687212,2019-11-06 12:14:01:093,-0.5673,2.2273,9.0835,-0.0189,-0.0049,9.8065,-0.1444,0.069,0.0093,-9.19,-42.31,-14.69,316.19,-85.61,-67.37
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1687312,2019-11-06 12:14:01:193,-0.7469,-0.6399,10.2008,-0.0114,0.0107,9.8066,-0.0714,0.1163,0.0118,-9,-41.75,-14.75,317.84,-85.72,-66.14
52.98011,-1.750089,235.52,16.75,6,34.96,21 / 21,1687412,2019-11-06 12:14:01:293,-0.8563,0.9031,9.6476,0.0251,0.0134,9.8065,0.0433,-0.1393,0.0502,-9.06,-41.94,-14.06,320.05,-85.59,-65.43
52.98011,-1.750089,235.52,16.75,6,34.96,20 / 21,1687512,2019-11-06 12:14:01:393,0.7413,0.2007,8.6923,-0.0048,0.0161,9.8066,0.083,0.0339,0.0215,-10.37,-41.12,-13.75,321.66,-85.54,-67.19
52.98011,-1.750089,235.52,16.75,6,34.96,20 / 21,1687612,2019-11-06 12:14:01:493,-0.2278,0.2685,10.4936,0.0103,-0.0149,9.8066,-0.1185,0.0215,-0.0431,-9.69,-42,-14.37,323.64,-85.46,-65.23
52.98011,-1.750089,235.52,16.75,6,34.96,20 / 21,1687712,2019-11-06 12:14:01:593,0.2886,1.2065,10.6877,-0.0202,0.0017,9.8066,-0.065,0.1797,-0.0067,-9.62,-41.81,-14.44,323.03,-85.75,-66.18
52.98011,-1.750089,235.52,16.75,6,34.96,20 / 21,1687811,2019-11-06 12:14:01:692,-0.4593,-0.6611,9.6762,-0.0253,0.0524,9.8065,0.0442,0.3535,-0.2753,-10.5,-42.12,-14.44,319.31,-86.06,-69.88
