GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
53.05122,-1.757876,264.18,6.42,3,275.9,22 / 22,987214,2019-11-06 12:58:48:922,2.2113,-0.9092,9.7173,0.0131,-0.0097,9.8065,-0.0251,0.1219,-0.1566,17.25,-41.87,0.13,94.5,-85.21,172.6
53.05122,-1.757876,264.18,6.42,3,275.9,22 / 22,987314,2019-11-06 12:58:49:022,2.5842,-1.7121,9.5352,-0.0032,-0.0306,9.8066,-0.026,-0.06,-0.0096,17.38,-42.62,0.38,90.99,-85.25,168.88
53.05122,-1.757876,264.18,6.42,3,275.9,22 / 22,987414,2019-11-06 12:58:49:122,2.5554,1.0745,9.8851,-0.0027,0.0135,9.8066,-0.0406,0.1391,-0.1133,17.38,-41.19,0.63,85.27,-85.32,167.29
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,987514,2019-11-06 12:58:49:222,2.2751,0.2552,9.7454,0.0091,-0.0041,9.8066,-0.0182,0.0494,-0.0717,18.31,-42.37,0.81,83.99,-85.42,166.45
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,987614,2019-11-06 12:58:49:322,2.5261,1.0642,9.683,0.0209,0.0288,9.8065,-0.0221,0.0781,-0.0785,17.63,-43.12,0.69,82.4,-85.61,165.1
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,987714,2019-11-06 12:58:49:422,2.1008,-0.8398,9.9494,0.0194,0.0155,9.8065,-0.0514,0.0813,-0.0583,17.38,-43.37,0.81,83.67,-85.95,166.77
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,987815,2019-11-06 12:58:49:523,2.1301,0.879,9.6621,0.0162,0.0098,9.8066,-0.0184,-0.0419,-0.0076,16.75,-42.81,-0.94,89.98,-86.19,166.94
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,987914,2019-11-06 12:58:49:622,0.687,-0.5634,9.5606,0.0057,0.0134,9.8066,-0.0204,0.0523,-0.0809,17.19,-42.75,-0.19,86.27,-86.27,166.78
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,988014,2019-11-06 12:58:49:722,2.229,-0.0463,9.8056,0.0161,-0.0138,9.8066,-0.0013,-0.0862,-0.0179,16.63,-42.12,-0.37,83.07,-86.3,163.94
53.05122,-1.757876,264.18,6.42,3,275.9,21 / 22,988115,2019-11-06 12:58:49:823,1.3193,-1.0256,9.8434,0.0115,-0.002,9.8065,0.0011,-0.0236,-0.0392,17.19,-42.25,-0.12,78.81,-86.46,160.15
