GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.554695,-1.463064,0,0,6,0,23 / 24,11,2020-01-08 10:15:46:685,-0.1046,-0.3048,9.9707,0,-0.0032,9.8066,-0.0224,0.0442,-0.019,-1.06,-32.25,31.63,348.66,-88.62,170.72
52.554695,-1.463064,0,0,6,0,23 / 24,111,2020-01-08 10:15:46:785,-0.1201,0.3047,9.794,-0.0002,-0.0073,9.8066,-0.0169,0.0418,-0.0035,-1.44,-31.5,31.88,348.3,-88.6,170.37
52.554695,-1.463064,0,0,6,0,23 / 24,211,2020-01-08 10:15:46:885,-0.1897,-0.1806,9.9276,-0.0008,0.0011,9.8066,0.0237,0.0226,0.0041,-0.69,-31.87,32.31,348.92,-88.62,170.98
52.554695,-1.463064,0,0,6,0,23 / 24,311,2020-01-08 10:15:46:985,0.1616,0.2714,9.9239,-0.0049,-0.0008,9.8066,-0.0093,0.0222,-0.049,-1.06,-32,32.13,350,-88.6,172.03
52.554695,-1.463064,0,0,6,0,23 / 24,410,2020-01-08 10:15:47:084,-0.0462,-0.0349,9.825,-0.004,0.0046,9.8066,0.009,0.0225,-0.0297,-1,-31.81,32.13,347.65,-88.58,169.75
52.554695,-1.463064,0,0,6,0,23 / 24,511,2020-01-08 10:15:47:185,0.0975,-0.482,9.8954,0.0017,0.0037,9.8066,0.0088,0.0298,0.002,-0.75,-31,31.69,347.79,-88.62,169.87
52.554695,-1.463064,0,0,6,0,23 / 24,611,2020-01-08 10:15:47:285,-0.0033,0.1597,9.7535,-0.0022,-0.0013,9.8066,-0.0195,0.0087,-0.014,-1.06,-31.5,32,347.99,-88.61,170.06
52.554695,-1.463064,0,0,6,0,23 / 24,710,2020-01-08 10:15:47:384,0.0495,-0.1737,9.9806,0.0011,0.002,9.8066,0.0003,0.006,-0.002,-1.06,-31.81,31.75,348.37,-88.61,170.51
52.554695,-1.463064,0,0,6,0,23 / 24,811,2020-01-08 10:15:47:485,-0.1336,0.1169,9.8427,0.0004,-0.0013,9.8066,-0.0016,0.036,-0.0046,-1.12,-30.94,31.88,348.5,-88.61,170.56
52.554695,-1.463064,0,0,6,0,23 / 24,910,2020-01-08 10:15:47:584,-0.0208,0.243,9.8502,-0.0064,-0.001,9.8066,-0.0111,0.0354,-0.0289,-0.87,-32.12,31.94,348.38,-88.6,170.46
52.554695,-1.463064,0,0,6,0,23 / 24,1012,2020-01-08 10:15:47:686,0.0142,-0.222,9.9878,0.0012,-0.0036,9.8066,-0.0212,-0.0142,0.0033,-0.87,-30.94,31.69,347.66,-88.58,169.75
52.554695,-1.463064,0,0,6,0,23 / 24,1111,2020-01-08 10:15:47:785,-0.2021,0.184,9.7594,-0.0003,-0.0028,9.8066,-0.0282,0.0235,0.0013,-1.31,-31.56,31.38,348.15,-88.6,170.3
52.554695,-1.463064,0,0,6,0,23 / 24,1211,2020-01-08 10:15:47:885,0.2128,0.3886,9.8398,0.0039,0.0002,9.8066,0.0037,-0.0111,0.0131,-0.94,-31.62,31.88,348.42,-88.61,170.49
52.554695,-1.463064,0,0,6,0,23 / 24,1312,2020-01-08 10:15:47:986,0.1391,-0.2272,9.8326,0.0021,-0.0012,9.8066,0.003,-0.0096,-0.0039,-1.19,-31.69,31.56,347.99,-88.6,170.07
