GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
53.04241,-1.813062,317.93,0,3,227.8,19 / 20,14,2019-11-06 12:42:21:722,-0.1983,0.3191,9.9145,0.0065,-0.003,9.8066,0.0128,-0.0763,0.0177,13.38,-41.25,15.75,36.36,-88.23,175.17
53.04241,-1.813062,317.93,0,3,227.8,19 / 20,114,2019-11-06 12:42:21:822,-0.016,0.1118,9.7219,-0.0003,0.0039,9.8066,0.0161,0.0155,-0.0314,13.06,-41.5,16.06,36.3,-88.23,175.1
53.04241,-1.813062,317.93,0,3,227.8,19 / 20,214,2019-11-06 12:42:21:922,0.5453,0.6691,10.2795,0.0037,-0.0027,9.8066,-0.0436,-0.0208,-0.001,13,-41.37,15.81,36.08,-88.23,174.9
53.04241,-1.813062,317.93,0,3,227.8,19 / 20,314,2019-11-06 12:42:22:022,-0.3849,0.0946,10.034,-0.0139,0.0015,9.8066,-0.025,-0.013,-0.0229,13.81,-41.62,15.94,36.56,-88.31,173.37
53.04241,-1.813062,317.93,0,3,227.8,19 / 20,415,2019-11-06 12:42:22:123,0.1356,-0.062,9.8765,0.0014,0.003,9.8066,0.0099,0.0205,-0.0091,13.69,-41.25,15.31,40.71,-88.29,175.44
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,515,2019-11-06 12:42:22:223,-0.4181,-0.0852,10.0436,0.0005,0.0008,9.8066,-0.014,-0.0188,-0.009,13.5,-41.75,16.31,39.07,-88.28,175.73
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,614,2019-11-06 12:42:22:322,0.1531,0.1732,9.8246,-0.0033,0.0013,9.8066,-0.0039,0.0074,-0.0154,13.06,-41.31,15.81,36.63,-88.3,175.51
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,714,2019-11-06 12:42:22:422,0.0401,-0.021,9.8387,0.0015,-0.0007,9.8066,-0.0013,-0.0093,0.0162,13.25,-41.31,15.88,35.65,-88.31,174.59
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,815,2019-11-06 12:42:22:523,-0.0033,-0.249,9.9617,0.0008,0.0004,9.8066,-0.0143,0.0039,-0.0273,13.44,-40.94,15.75,35.67,-88.32,174.62
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,914,2019-11-06 12:42:22:622,-0.006,0.0664,9.8652,-0.0003,-0.0014,9.8066,-0.0013,-0.0167,0.0087,13.56,-41.37,15.69,38.32,-88.33,175.13
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,1015,2019-11-06 12:42:22:723,-0.058,0.1091,9.7938,-0.0028,0.0025,9.8066,-0.019,0.0035,-0.0046,13.75,-41.12,16.13,37.89,-88.35,174.73
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,1114,2019-11-06 12:42:22:822,0.1534,-0.0383,9.8026,0.0002,-0.0023,9.8066,-0.0292,-0.0192,0.0293,13.63,-41.5,15.38,40.29,-88.34,175.1
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,1215,2019-11-06 12:42:22:923,0.0283,-0.045,9.7792,0.0024,-0.0013,9.8066,-0.0157,0.0352,0.0088,13.81,-40.94,15.94,38.74,-88.38,175.59
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,1315,2019-11-06 12:42:23:023,-0.0883,-0.0039,9.9199,0.0073,-0.0057,9.8066,0.0002,0.0124,0.0164,13.19,-40.94,15.44,35.64,-88.35,172.72
53.04241,-1.813062,317.93,0,3,227.8,20 / 21,1415,2019-11-06 12:42:23:123,0.2304,-0.3005,9.9605,0.03,-0.0078,9.8065,-0.1239,0.131,-0.1718,13.69,-41.37,16,39.17,-88.25,175.84
53.04241,-1.813062,317.93,0,3,227.8,19 / 19,1515,2019-11-06 12:42:23:223,0.047,-0.0471,9.8946,0.0003,0.0125,9.8066,-0.0056,0.0092,-0.0256,13.31,-41.5,16.19,32.11,-88.46,171.38
53.04241,-1.813062,317.93,0,3,227.8,19 / 19,1615,2019-11-06 12:42:23:323,0.0444,-0.1333,9.9126,-0.0029,0.008,9.8066,-0.0069,-0.0182,0.0359,13.56,-41.75,15.75,35.47,-88.5,172.56
