GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
53.08707,-1.765907,367.8,2.89,4,6.73,21 / 22,1473214,2019-11-06 13:06:54:922,-1.605,2.2973,9.6079,-0.0625,-0.0051,9.8064,-0.0243,0.3965,-0.1224,8.88,-42.12,-18.31,33.08,-82.87,51.3
53.08707,-1.765907,367.8,2.89,4,6.73,21 / 22,1473314,2019-11-06 13:06:55:022,-2.8826,1.3442,10.0968,-0.0265,-0.0187,9.8066,-0.0712,0.5056,-0.0239,10.06,-41.62,-18.69,33.52,-82.71,53.17
53.08707,-1.765907,367.8,2.89,4,6.73,21 / 22,1473414,2019-11-06 13:06:55:122,-1.2021,1.7675,9.6296,-0.0283,-0.0123,9.8065,0.073,0.252,0.0524,10.75,-41.94,-17.75,29.49,-82.71,53.56
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1473514,2019-11-06 13:06:55:222,-3.0994,2.5394,9.8331,-0.0128,0.0127,9.8066,0.0174,0.2578,0.0146,9.88,-42.06,-17.37,28.1,-83.01,51.37
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1473615,2019-11-06 13:06:55:323,0.1123,3.9891,10.5439,-0.0041,0.0167,9.8066,0.1336,0.1652,0.0313,10.06,-41.62,-16.87,29.51,-83.49,52.98
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1473714,2019-11-06 13:06:55:422,0.2346,2.7201,9.3192,-0.0047,0.0067,9.8066,-0.0761,0.088,-0.0214,10.56,-42.25,-16.75,26.09,-83.84,53.24
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1473814,2019-11-06 13:06:55:522,3.198,3.0032,10.9303,-0.0008,-0.0229,9.8065,-0.1017,0.4563,-0.1958,10.63,-41.75,-16.37,24.27,-83.82,53.16
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1473914,2019-11-06 13:06:55:622,-3.9293,0.991,8.5065,-0.0505,-0.0309,9.8064,-0.1316,0.4372,-0.2586,11,-41.5,-17,29.04,-83.81,55.7
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1474014,2019-11-06 13:06:55:722,0.2731,-0.3459,9.665,-0.0222,-0.0079,9.8065,0.1568,-0.2189,0.1972,10.56,-41.25,-16.06,31.99,-83.59,59.14
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1474114,2019-11-06 13:06:55:822,-1.6736,2.4695,9.7642,0.0061,0.0195,9.8066,0.0707,-0.1319,-0.1051,11,-41.5,-16.06,32.76,-83.75,59.96
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1474215,2019-11-06 13:06:55:923,1.9459,1.4137,8.6888,0.0021,0.0223,9.8066,-0.1902,0.2268,-0.0753,9.75,-41.94,-17.31,35.77,-84.26,58.94
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1474314,2019-11-06 13:06:56:022,-4.5531,-0.4634,7.6242,0.0219,-0.0254,9.8065,-0.2972,0.513,-0.2269,10.13,-42,-16.12,30.59,-84.23,55.92
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 20,1474414,2019-11-06 13:06:56:122,-1.4861,5.2426,10.7197,-0.0173,-0.1046,9.806,0.1025,-0.9727,0.5472,10.31,-41.87,-16.44,28.93,-83.97,54.3
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1474515,2019-11-06 13:06:56:223,6.0033,8.1167,9.9432,0.1348,0.1002,9.8051,0.0646,-0.5377,0.2415,9.75,-42.12,-16.56,31.26,-83.88,54.81
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1474615,2019-11-06 13:06:56:323,-5.7035,-2.881,9.042,0.0836,0.0821,9.8059,-0.024,-0.1487,-0.0078,10,-42,-17.31,27.83,-84.9,53.12
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1474714,2019-11-06 13:06:56:422,5.8374,8.1139,11.6863,0.0058,0.0228,9.8066,0.3517,-1.0405,0.5367,9.25,-42.69,-16.75,28.29,-84.75,50.52
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1474814,2019-11-06 13:06:56:522,5.9587,6.8143,8.4952,0.0923,0.1159,9.8055,-0.1072,1.4729,-0.831,9.88,-41.62,-17.19,19.37,-85.43,46.56
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1474915,2019-11-06 13:06:56:623,8.0912,5.9579,10.2672,-0.2133,-0.147,9.8032,-0.0111,0.4825,-0.3331,8.31,-42,-17.25,35.37,-84.73,53.63
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1475014,2019-11-06 13:06:56:722,9.6789,5.0818,9.5379,-0.0715,-0.0477,9.8062,-0.1632,1.7879,-0.9451,8.94,-42.06,-17.5,21.25,-85.2,45.28
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1475114,2019-11-06 13:06:56:822,-13.4691,-5.3048,8.4421,-0.2509,-0.1557,9.8021,-0.1921,1.1821,-0.8353,10.13,-42.19,-17.5,2.75,-85.83,32.78
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1475220,2019-11-06 13:06:56:928,2.9955,5.9993,11.0228,-0.0914,-0.0977,9.8057,-0.0006,0.6121,-0.137,8.94,-42.5,-18.44,17.66,-85.15,41.1
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1475314,2019-11-06 13:06:57:022,-4.353,-4.8201,8.8883,-0.017,-0.0161,9.8066,-0.2529,0.8494,-0.4198,8.94,-42.19,-17.37,16.03,-85.63,41.25
53.08707,-1.765907,367.8,2.89,4,6.73,20 / 21,1475414,2019-11-06 13:06:57:122,-2.4186,2.4452,10.8302,-0.0798,-0.0858,9.8059,-0.2136,-0.5211,0.8275,8.44,-42.87,-17.56,25.18,-85.51,44.9
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1475514,2019-11-06 13:06:57:222,-12.7127,-1.9033,10.1094,0.127,0.016,9.8058,0.0392,0.831,-0.6823,8.63,-42.5,-17,11.73,-85.75,37.71
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1475614,2019-11-06 13:06:57:322,4.8948,1.0181,8.2582,-0.1609,-0.0373,9.8052,0.1565,-0.637,0.2209,7.69,-41.87,-17.37,20.69,-85.65,42.4
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1475714,2019-11-06 13:06:57:422,2.8233,5.189,12.495,0.0277,0.0833,9.8062,0.1085,0.177,-0.0688,8.31,-42.94,-18,12.7,-85.42,34.43
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1475814,2019-11-06 13:06:57:522,3.9344,2.5425,12.1482,0.0287,-0.0203,9.8065,0.0234,-0.5896,0.3671,8.06,-42.44,-17.06,6.1,-85.47,30.21
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1475914,2019-11-06 13:06:57:622,3.0331,2.2718,8.2911,0.114,-0.0063,9.806,-0.2384,-0.4033,0.2288,8.31,-42.69,-17.37,9.89,-85.34,33.23
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1476014,2019-11-06 13:06:57:722,-4.9755,0.066,9.8362,0.0605,0.0487,9.8063,0.0328,-0.4451,0.3268,9.19,-42.56,-17.06,358.79,-85.61,26.9
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1476114,2019-11-06 13:06:57:822,0.847,2.1171,10.346,0.075,0.0443,9.8062,0.0454,-0.5378,0.2303,8.5,-42,-17.56,358.86,-85.84,25.6
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1476214,2019-11-06 13:06:57:922,-5.2071,1.0588,8.7067,0.0456,0.0319,9.8064,-0.039,-0.2667,0.0117,8.56,-42.62,-17.75,1.69,-85.86,27.99
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1476315,2019-11-06 13:06:58:023,3.1623,2.8588,10.6889,0.0284,0.0376,9.8065,0.1373,-0.6971,0.3899,8.25,-42.19,-17.19,6.74,-85.64,30.78
53.08707,-1.765907,367.8,2.89,4,6.73,19 / 20,1476414,2019-11-06 13:06:58:122,-3.9483,-1.2344,9.4999,0.085,0.0429,9.8062,-0.1373,0.1505,-0.054,8.63,-41.37,-18.12,1.75,-85.79,28.05
53.08707,-1.765907,367.8,2.89,4,6.73,18 / 19,1476514,2019-11-06 13:06:58:222,1.4201,5.7147,10.1336,-0.0187,-0.0092,9.8066,0.1394,-0.5347,0.1736,8.56,-42,-16.94,1.96,-85.6,29.53
53.08707,-1.765907,367.8,2.89,4,6.73,18 / 19,1476615,2019-11-06 13:06:58:323,1.6672,2.8173,10.4891,0.0706,0.0474,9.8062,-0.1057,0.4872,-0.2743,8.44,-41.5,-17.31,1.2,-85.73,26.2
53.08707,-1.765907,367.8,2.89,4,6.73,18 / 19,1476714,2019-11-06 13:06:58:422,3.0003,5.5795,9.8949,-0.0264,-0.0258,9.8065,-0.0395,-0.1582,0.156,7.69,-41.94,-16.87,5.07,-85.73,29.41
53.08707,-1.765907,367.8,2.89,4,6.73,18 / 19,1476815,2019-11-06 13:06:58:523,1.6256,1.2229,9.8617,0.0066,0.0103,9.8066,-0.1134,0.5772,-0.3041,7.94,-42.12,-17.44,4.3,-86.04,28.83
53.08707,-1.765907,367.8,2.89,4,6.73,18 / 19,1476915,2019-11-06 13:06:58:623,-4.3948,-1.2289,9.6474,-0.0744,-0.0423,9.8062,-0.0029,0.2031,-0.1577,9.25,-40.81,-17.87,359.43,-86.07,26.08
