GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 22,794214,2019-11-06 12:55:35:922,2.2402,-3.8092,10.0531,-0.0223,0.0255,9.8065,0.0056,-0.2642,0.1055,-13.19,-42.25,-4.37,218.52,-85.81,153.62
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 22,794315,2019-11-06 12:55:36:023,0.1729,0.3521,10.1383,0.0246,-0.0494,9.8064,0.0156,0.3223,-0.1154,-13.81,-42.37,-4.19,220.82,-85.86,154.51
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 22,794414,2019-11-06 12:55:36:122,-1.2781,1.626,9.6052,-0.0095,0.0291,9.8066,-0.037,-0.0376,-0.0067,-13.62,-42.31,-4,221.39,-85.85,155.21
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,794515,2019-11-06 12:55:36:223,0.9972,-0.4024,9.7605,-0.0026,-0.0156,9.8065,-0.0504,0.2072,-0.0661,-13.5,-41.75,-3.37,224.02,-85.84,156.09
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,794615,2019-11-06 12:55:36:323,-0.377,0.6635,10.1598,0.0114,0.0134,9.8066,0.0378,0.1383,-0.0822,-13.62,-42.69,-3.87,222.33,-85.7,156.77
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,794714,2019-11-06 12:55:36:422,2.4376,0.9504,10.2691,-0.0109,0.0301,9.8065,-0.0329,-0.0801,0.0406,-14,-42.75,-3.25,225.07,-85.62,156.45
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,794814,2019-11-06 12:55:36:522,0.6488,0.5387,10.4585,0.013,-0.0114,9.8066,0.0933,-0.0399,0.0102,-14.25,-42.37,-2.87,226.34,-85.38,158.2
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,794914,2019-11-06 12:55:36:622,0.514,1.3069,9.5029,0.0148,0.0062,9.8065,-0.0311,-0.0873,0.1557,-13.81,-41.81,-3.37,226.25,-85.36,158.14
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,795014,2019-11-06 12:55:36:722,0.8098,-0.9171,9.3451,-0.0007,-0.0195,9.8066,0.0189,-0.2691,0.055,-13.87,-42.5,-3.75,222.52,-85.38,157.43
53.050465,-1.767187,243.19,11.43,6,60.01,18 / 20,795114,2019-11-06 12:55:36:822,-1.6095,0.6755,9.7494,0.025,-0.0217,9.8065,-0.0398,0.0821,0.0183,-13.87,-42.44,-3.62,224.47,-85.39,159.7
