GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14011910,2020-01-08 16:08:55:504,-1.162,-0.4942,12.5316,0.0243,-0.0803,9.8063,-0.0962,0.0571,-0.099,-13.12,-31.94,23.19,0.27,-80.26,-150.31
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012010,2020-01-08 16:08:55:604,0.8423,2.9356,6.3126,0.0673,-0.097,9.8059,-0.3021,0.2233,0.0251,-13.56,-31.75,22.63,355.83,-79.74,-151.89
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012110,2020-01-08 16:08:55:704,0.4584,0.51,11.1696,-0.0193,0.0608,9.8064,0.2643,-0.2112,0.1082,-13.44,-32.44,23.19,0.15,-80.18,-150.41
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012210,2020-01-08 16:08:55:804,1.1963,-2.5402,13.9268,0.0061,-0.0368,9.8066,0.1,0.0534,-0.0123,-13.06,-32.5,23.06,0.34,-79.94,-150.26
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012310,2020-01-08 16:08:55:904,-0.1316,0.7906,9.5419,-0.0503,0.0608,9.8062,0.2251,-0.0827,-0.0084,-14.12,-31.5,23.31,358.19,-79.99,-150.09
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012410,2020-01-08 16:08:56:004,-0.478,0.3432,8.8081,-0.0218,0.0404,9.8065,0.0598,-0.0606,0.0404,-14.37,-31.25,23.25,358.98,-80.18,-149.47
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012510,2020-01-08 16:08:56:104,-0.4933,0.3246,10.0887,-0.0107,-0.0117,9.8066,0.0362,0.1532,-0.0751,-14.69,-29.94,22.63,356.65,-79.93,-149.55
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012610,2020-01-08 16:08:56:204,-1.248,0.2444,9.4344,0.0243,-0.0298,9.8065,-0.1043,-0.0758,0.0231,-13.25,-30.69,22.81,1.2,-79.96,-149.58
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012710,2020-01-08 16:08:56:304,1.5875,1.2873,9.4148,-0.0021,0.0233,9.8066,0.0486,-0.0429,0.0585,-12.75,-30.81,22.69,1.8,-80.08,-149.12
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012809,2020-01-08 16:08:56:403,-0.9292,0.9426,8.5638,-0.0077,0.0412,9.8065,0.0627,-0.1458,0.1491,-13.81,-30.69,23,0.76,-80.32,-148.07
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14012910,2020-01-08 16:08:56:504,3.0836,0.681,12.0041,0.0173,-0.0717,9.8064,0.0387,0.3871,-0.2195,-13.69,-31.44,23,359.91,-80.06,-148.74
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14013010,2020-01-08 16:08:56:604,1.2931,1.8183,8.1044,0.0497,-0.0759,9.8062,-0.1949,0.2607,-0.1318,-13.56,-31.56,22.75,357.38,-79.58,-150.68
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14013110,2020-01-08 16:08:56:704,-1.8193,0.4925,9.1039,-0.0224,0.0008,9.8065,0.1062,0.3942,-0.0666,-14.06,-32,22.56,358.07,-79.86,-150.17
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14013210,2020-01-08 16:08:56:804,-0.5541,1.9474,9.9656,-0.0215,-0.0744,9.8063,-0.0936,0.594,-0.3336,-14.19,-32.5,22.94,358.61,-79.54,-149.74
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013310,2020-01-08 16:08:56:904,1.1039,-0.4417,10.0109,-0.0379,-0.05,9.8064,-0.1387,0.1008,-0.228,-14.37,-31.75,22.75,357.8,-79.68,-150.37
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013410,2020-01-08 16:08:57:004,0.4496,-0.1925,9.6555,0.0358,-0.0544,9.8064,-0.2525,0.468,-0.0183,-15.44,-31.5,22.94,356.36,-79.59,-149.73
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013510,2020-01-08 16:08:57:104,0.4079,1.0582,10.6446,0.0121,0.0261,9.8065,0.1199,-0.1804,0.0714,-14.81,-31.87,22.75,357.15,-79.75,-149.1
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013610,2020-01-08 16:08:57:204,-1.4629,0.6263,9.9815,0.0214,-0.0014,9.8066,0.1078,-0.1029,0.138,-15.62,-32,22.19,352.1,-79.54,-150.06
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013710,2020-01-08 16:08:57:304,2.663,0.9508,8.6008,-0.0109,0.0368,9.8065,0.0607,0.0724,0.0301,-15.5,-31.75,21.81,354.45,-79.19,-149.92
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013810,2020-01-08 16:08:57:404,-1.9473,-1.024,6.2822,0.0172,-0.0042,9.8065,-0.1062,-0.2757,0.1976,-15.62,-32.37,21.63,354.03,-79.36,-148.54
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14013909,2020-01-08 16:08:57:503,1.9035,-1.7251,10.5253,-0.1218,0.111,9.8052,0.7989,-0.03,-0.1876,-15.75,-31.37,21.44,356.71,-79.88,-145.26
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14014010,2020-01-08 16:08:57:604,4.5597,1.3691,15.2221,-0.0285,0.0206,9.8066,0.5013,0.2017,-0.3115,-14.56,-31.56,21.38,355.36,-79.5,-147.98
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14014109,2020-01-08 16:08:57:703,2.2707,1.4462,6.8342,-0.1006,-0.0115,9.8061,0.2132,0.7696,-0.4656,-14.94,-31.5,21.69,353.02,-79.39,-151.08
52.20372,-2.191775,122.76,4.82,2,138.98,23 / 24,14014210,2020-01-08 16:08:57:804,9.9564,-1.9252,11.9785,-0.0978,0.0045,9.8061,0.204,0.7879,-0.3375,-15.87,-31.75,22.5,350.23,-79.04,-152.66
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14014309,2020-01-08 16:08:57:903,-4.2459,-6.0883,13.0182,0.0468,-0.1502,9.8053,-0.2382,0.5396,-0.1288,-15.75,-31.75,23.13,352.88,-78.23,-150.49
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14014410,2020-01-08 16:08:58:004,8.2593,5.4708,7.6117,-0.0361,-0.1346,9.8056,-0.2858,1.2982,-0.7124,-16.56,-31.12,22.81,351.4,-78.22,-150.05
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14014510,2020-01-08 16:08:58:104,-5.2505,-4.5892,12.0121,0.0271,-0.008,9.8065,0.1279,-0.6288,0.3765,-16.12,-31.19,23.81,352.29,-78.51,-152.22
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14014610,2020-01-08 16:08:58:204,-2.9882,-0.8721,11.5583,-0.0353,-0.0964,9.8061,-0.0112,0.558,-0.3718,-15.94,-30.44,21.81,349.63,-78.21,-151.8
52.20372,-2.191775,122.76,4.82,2,138.98,24 / 24,14014710,2020-01-08 16:08:58:304,-4.2885,-5.1371,11.265,0.0018,0.0772,9.8063,0.1289,-0.8331,0.4899,-15.94,-30.87,22.25,348.33,-78.34,-152.73
