GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8205914,2019-11-06 18:23:06:376,1.1894,-0.5525,9.9482,-0.0403,-0.0216,9.8065,-0.0685,0.0827,-0.0164,-25.06,-36.37,22.63,340.58,-88.15,-151.37
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206013,2019-11-06 18:23:06:475,-1.9637,-1.8864,9.842,0.0308,0.0303,9.8065,-0.0551,-0.3144,0.1191,-25.37,-36.37,23.69,329.95,-88.26,-162.97
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206113,2019-11-06 18:23:06:575,0.6271,0.1002,9.9151,0.0156,0.013,9.8066,0.0471,0.0535,-0.0331,-25.06,-36.37,22.44,326.33,-88.29,-163.98
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206214,2019-11-06 18:23:06:676,-0.7882,-2.1642,9.074,0.0205,0.026,9.8065,0.0773,-0.1651,-0.0077,-24.87,-36.19,23.19,318.16,-88.12,-173.11
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206314,2019-11-06 18:23:06:776,3.5357,-1.1031,10.2243,-0.0252,-0.032,9.8065,-0.1868,0.3184,-0.2124,-25.69,-36.81,22.94,312.22,-88.03,-177.7
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206414,2019-11-06 18:23:06:876,0.4558,3.1131,8.7617,0.0256,0.0099,9.8065,-0.1108,0.1331,0.07,-24.94,-36.06,22.44,317.42,-88.17,-172.57
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206513,2019-11-06 18:23:06:975,1.2477,1.9898,8.2008,-0.0254,-0.0739,9.8063,-0.1343,0.5164,-0.3593,-25,-36.25,22.75,330.92,-88.01,-160.66
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206614,2019-11-06 18:23:07:076,1.0734,1.5945,10.8612,-0.0089,0.0091,9.8066,0.1118,0.2729,-0.0616,-25.31,-36,21.5,322.43,-88.23,-167.74
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206714,2019-11-06 18:23:07:176,-2.6661,-3.7866,10.3164,-0.0135,-0.062,9.8064,-0.0115,0.5488,-0.3441,-25.12,-35.5,22.5,319.07,-88.14,-172.27
52.557327,-1.478358,145.26,20.7,4,116.95,22 / 22,8206814,2019-11-06 18:23:07:276,-1.6946,0.9664,10.3131,-0.0027,-0.0323,9.8065,-0.0901,0.575,-0.1617,-25.75,-35.19,22.25,314.79,-87.7,-173.75
