GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.84996,-1.679731,129.49,21.04,6,341.64,22 / 23,461412,2019-11-06 11:53:35:293,2.0002,0.5675,10.0862,-0.0311,-0.0585,9.8064,-0.0026,-0.2126,0.1886,-10.87,-37.19,-3.12,146.35,-81.76,56.89
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,461512,2019-11-06 11:53:35:393,-1.52,-1.9555,10.9592,-0.0013,-0.0224,9.8066,0.0556,-0.0924,-0.064,-9.87,-37.62,-2.94,147.1,-81.61,57.27
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,461612,2019-11-06 11:53:35:493,3.5229,-1.7547,11.1181,-0.0081,-0.0274,9.8066,0.1588,-0.1228,0,-10.37,-36.87,-3.12,146.7,-81.69,57.29
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,461711,2019-11-06 11:53:35:592,0.6581,-4.0955,8.6456,-0.0096,-0.0588,9.8064,0.0871,0.2068,-0.1437,-11.56,-36.81,-3.25,147.5,-82.1,58.98
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,461812,2019-11-06 11:53:35:693,1.7107,-3.1866,8.528,-0.0176,-0.0349,9.8066,0.0924,-0.1944,-0.0856,-10.75,-38.5,-2.5,150.4,-82.33,57.95
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,461911,2019-11-06 11:53:35:792,-1.4611,-3.6123,8.9907,-0.0044,0.0286,9.8066,-0.1979,-0.0932,0.0732,-10.44,-37.31,-3.44,145.89,-81.91,56.56
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,462012,2019-11-06 11:53:35:893,1.7444,-0.9088,10.7023,-0.0059,0.0192,9.8066,0.0169,0.0771,-0.114,-11,-37.87,-3.12,145.69,-81.57,55.21
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,462113,2019-11-06 11:53:35:994,3.6026,-3.9139,10.8365,-0.0194,0.0328,9.8066,0.2379,-0.3722,-0.0034,-10.87,-37.69,-3.25,147.83,-81.14,57.48
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,462212,2019-11-06 11:53:36:093,0.6959,-2.1896,8.5916,0.0258,0.0638,9.8064,0.1209,0.0831,-0.2324,-10.06,-37.25,-3.25,149.15,-81.02,59.62
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,462312,2019-11-06 11:53:36:193,2.9082,0.6069,10.3382,0.0229,0.0534,9.8064,-0.169,-0.2371,0.3157,-10.94,-36.81,-3.31,146.2,-81.32,55.89
52.84996,-1.679731,129.49,21.04,6,341.64,20 / 22,462412,2019-11-06 11:53:36:293,1.8078,0.1823,9.347,-0.0241,0.015,9.8066,-0.164,0.2298,-0.0822,-10.87,-37.44,-3.56,141.75,-81.25,54.65
52.84996,-1.679731,129.49,21.04,6,341.64,23 / 23,462512,2019-11-06 11:53:36:393,2.4528,1.9874,9.5093,-0.0226,0.024,9.8065,0.0688,-0.0743,0.0437,-10.94,-37.62,-3.56,141.9,-81.23,54.34
